,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,type,Condition
0,,,,0.14672561617577698,0.039316729152037405,,,0.788667848264546,-1.9191909930183444,356.6765929582227,905.8159722222222,227.08870884310338,361.86568397755843,0.2507007116312938,0.39376275523514387,875.0,127.41093749999999,0.14561249999999998,218.75,69.44444444444444,80.55555555555556,1046.875,2.25,255.87767901923974,201.00144415923143,1.2730141322593478,161577.7116683174,0.7855372337659742,5.915351563138924,631.5764737112344,0.6388888888888888,0.6764705882352942,1.0,0.09090909090909091,49.36708860759494,49.02165043140314,49.713589813685324,50.0,0.5205614650729247,0.4794385349270755,184.62486185227215,177.18242613857882,0.4439767020266393,0.5560232979733607,133.9304315347017,149.88068609072087,0.4913387535555675,0.5086612464444324,161.28189623302734,164.1003232711291,0.308037819964992,1.466337068793427,stimul,znechuceni
0,,,,,,,,,,286.1977981877219,768.75,182.0161608552933,315.22251565362524,0.23676898973046281,0.37228981878077644,765.625,115.828125,0.15128571428571427,109.375,60.0,80.0,500.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base,znechuceni
