,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks,EDA_Raw,EDA_Clean,EDA_Phasic,EDA_Tonic,SCR_Onsets,SCR_Peaks,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,Index,Condition
0,-10.70569,0.0,70.85580912703965,0,0.42111915578164805,0.4211263082557672,0.020314556776217435,0.40082277019945806,0,0,0,0,0,1100,neutral
1,-13.32458,0.0,70.16086889090319,0,0.42085421253567284,0.4208649981930921,0.02004688951328494,0.4008291174219189,0,0,0,0,0,1101,neutral
2,-15.7132,0.0,69.4788260506182,0,0.42054902592090904,0.4205619733297049,0.019737542672151977,0.4008354290861743,0,0,0,0,0,1102,neutral
3,-17.97064,0.0,68.81050635153554,0,0.4202077934934105,0.42022186743202133,0.019391150544745748,0.4008417046646236,0,0,0,0,0,1103,neutral
4,-20.12122,0.0,68.15665888177938,0,0.41983471280923096,0.4198493282191713,0.01901236136425867,0.40084794364110876,0,0,0,0,0,1104,neutral
5,-22.1123,0.0,67.51796218308696,0,0.4194339814244241,0.41944891309405685,0.01860573303640595,0.4008541455107147,0,0,0,0,0,1105,neutral
6,-23.83386,0.0,66.89503023172745,0,0.419009796895044,0.4190249961867704,0.018175640183062718,0.4008603097795505,0,0,0,0,0,1106,neutral
7,-25.14435,0.0,66.28841826294176,0,0.41856635677714393,0.41858168982002786,0.01772619560793171,0.4008664359645149,0,0,0,0,0,1107,neutral
8,-25.89624,0.0,65.69862841951536,0,0.41810785862677813,0.41812278264680774,0.01726118843443095,0.40087252359304726,0,0,0,0,0,1108,neutral
9,-26.07953,0.0,65.12611521142318,0,0.4176385000000001,0.41765169582310996,0.016784040278712362,0.40087857220286827,0,0,0,0,0,1109,neutral
10,-25.78467,0.0,64.57129077903475,0,0.4171619673363149,0.4171714576817919,0.016297779923766954,0.4008845813417106,0,0,0,0,0,1110,neutral
11,-25.32422,0.0,64.0345299571985,0,0.4166799026090323,0.41668469649218276,0.01580503607931527,0.40089055056704304,0,0,0,0,0,1111,neutral
12,-25.15082,0.0,63.51617514171428,0,0.4161934366749138,0.41619365006828585,0.01530804699029125,0.4008964794457885,0,0,0,0,0,1112,neutral
13,-25.79138,0.0,63.01654096331893,0,0.4157037003907201,0.41570019028768984,0.014808684956038909,0.40090236755403896,0,0,0,0,0,1113,neutral
14,-27.58179,0.0,62.53591877742711,0,0.4152118246132126,0.4152058600677502,0.014308493306781647,0.4009082144767674,0,0,0,0,0,1114,neutral
15,-30.45984,0.0,62.07458098055948,0,0.41471894019915245,0.4147119200572392,0.013808733095562145,0.40091401980753816,0,0,0,0,0,1115,neutral
16,-33.63666,0.0,61.63278516671932,0,0.4142261780053006,0.414219402244679,0.013310436706864884,0.4009197831482172,0,0,0,0,0,1116,neutral
17,-35.46179,0.0,61.21077813901689,0,0.41373466888841837,0.4137291678253782,0.012814465723943073,0.40092550410868205,0,0,0,0,0,1117,neutral
18,-33.6936,0.0,60.80879979364822,0,0.4132455437052668,0.41324196694830373,0.012321570675979518,0.40093118230653285,0,0,0,0,0,1118,neutral
19,-26.09338,0.0,60.42708689497632,0,0.4127599333126071,0.4127584983110128,0.01183245063330622,0.4009368173668044,0,0,0,0,0,1119,neutral
20,-11.18506,0.0,60.06587676199378,0,0.41227896856720014,0.4122794669181455,0.011347810966182802,0.40094240892168037,0,0,0,0,0,1120,neutral
21,11.09619,0.0,59.725410887925634,0,0.4118037803258074,0.41180563861127023,0.010868417874926019,0.4009479566102095,0,0,0,0,0,1121,neutral
22,39.13293,0.0,59.40593851621504,0,0.4113354994451899,0.41133789017933153,0.0103951485006385,0.4009534600780244,0,0,0,0,0,1122,neutral
23,70.18988,14.401161938534226,59.107720197678454,0,0.4108752567821087,0.41087725395621555,0.009929035523052493,0.4009589189770636,0,0,0,0,0,1123,neutral
24,101.1507,45.294815250689496,58.83103135527669,0,0.41042418319332474,0.4104249558139766,0.009471305154030867,0.4009643329652969,0,0,0,0,0,1124,neutral
25,129.4944,74.32300114700591,58.576165884783784,0,0.40998340953559964,0.4099824453949369,0.009023407369937082,0.4009697017064553,0,0,0,0,0,1125,neutral
26,153.8779,99.98526674426091,58.3434398217078,0,0.40955423373885874,0.4095514173336885,0.008587037133902381,0.40097502486976555,0,0,0,0,0,1126,neutral
27,174.1786,121.74305983008882,58.1331951071933,0,0.40913878485484645,0.4091338221457078,0.00816414528469981,0.40098030212969066,0,0,0,0,0,1127,neutral
28,191.0568,139.84583383106266,57.945803488388485,0,0.4087394498794884,0.40873186544333334,0.007756937752975058,0.400985533165677,0,0,0,0,0,1128,neutral
29,205.3258,154.96347327612153,57.78167059197287,0,0.40835861588837663,0.4083479942137623,0.007367861839487722,0.4009907176619095,0,0,0,0,0,1129,neutral
30,217.56,167.79958720136392,57.64124021330849,0,0.4079986699571036,0.4079848690812929,0.006999578477589592,0.4009958553070761,0,0,0,0,0,1130,neutral
31,227.8517,178.818115099658,57.524998868108284,0,0.40766199916126145,0.40764532179791585,0.0066549197240407245,0.4010009457941423,0,0,0,0,0,1131,neutral
32,236.0149,188.12591247216744,57.43348065873586,0,0.40735099057644236,0.40733229768172924,0.006336831197637861,0.4010059888201385,0,0,0,0,0,1132,neutral
33,241.7195,195.47570798937127,57.367272513413695,0,0.40706803127823865,0.4070487833647683,0.006048299827243328,0.4010109840859604,0,0,0,0,0,1133,neutral
34,244.667,200.32821678451856,57.32701986390088,0,0.40681550834224256,0.40679772101934164,0.005792268078304892,0.4010159312961856,0,0,0,0,0,1134,neutral
