timestamp,value,norm_ts
1619090970.30059,33.69,5.098420143127441
1619090970.5506,33.69,5.348430156707764
1619090970.80061,33.69,5.598440170288086
1619090971.05062,33.69,5.848450183868408
1619090971.30064,33.67,6.098470211029053
1619090971.55065,33.67,6.348479986190796
1619090971.80066,33.67,6.598489999771118
1619090972.05067,33.67,6.84850001335144
1619090972.30068,33.69,7.098510026931763
1619090972.55069,33.69,7.348520040512085
1619090972.80071,33.69,7.5985400676727295
1619090973.05072,33.69,7.848550081253052
1619090973.30073,33.67,8.098560094833374
1619090973.55074,33.67,8.348570108413696
1619090973.80075,33.67,8.598580121994019
1619090974.05076,33.67,8.84859013557434
1619090974.30077,33.69,9.098600149154663
1619090974.55079,33.69,9.348620176315308
1619090974.8008,33.69,9.59863018989563
1619090975.05081,33.69,9.848640203475952
1619090975.30082,33.69,10.098650217056274
1619090975.55083,33.69,10.348659992218018
1619090975.80084,33.69,10.59867000579834
1619090976.05086,33.69,10.848690032958984
1619090976.30087,33.69,11.098700046539307
1619090976.55088,33.69,11.348710060119629
1619090976.80089,33.69,11.598720073699951
1619090977.0509,33.69,11.848730087280273
1619090977.30091,33.69,12.098740100860596
1619090977.55093,33.69,12.34876012802124
1619090977.80094,33.69,12.598770141601562
1619090978.05095,33.69,12.848780155181885
1619090978.30096,33.69,13.098790168762207
1619090978.55097,33.69,13.34880018234253
1619090978.80098,33.69,13.598810195922852
1619090979.05099,33.69,13.848820209503174
1619090979.30101,33.69,14.09883999824524
1619090979.55102,33.69,14.348850011825562
1619090979.80103,33.69,14.598860025405884
1619090980.05104,33.69,14.848870038986206
1619090980.30105,33.69,15.098880052566528
1619090980.55106,33.69,15.34889006614685
1619090980.80108,33.69,15.598910093307495
1619090981.05109,33.69,15.848920106887817
1619090981.3011,33.69,16.09893012046814
1619090981.55111,33.69,16.348940134048462
1619090981.80112,33.69,16.598950147628784
1619090982.05113,33.69,16.848960161209106
1619090982.30115,33.71,17.09898018836975
1619090982.55116,33.71,17.348990201950073
1619090982.80117,33.71,17.599000215530396
1619090983.05118,33.71,17.84900999069214
1619090983.30119,33.69,18.09902000427246
1619090983.5512,33.69,18.349030017852783
1619090983.80121,33.69,18.599040031433105
1619090984.05123,33.69,18.84906005859375
1619090984.30124,33.71,19.099070072174072
1619090984.55125,33.71,19.349080085754395
1619090984.80126,33.71,19.599090099334717
1619090985.05127,33.71,19.84910011291504
1619090985.30128,33.69,20.09911012649536
1619090985.5513,33.69,20.349130153656006
1619090985.80131,33.69,20.599140167236328
1619090986.05132,33.69,20.84915018081665
1619090986.30133,33.71,21.099160194396973
1619090986.55134,33.71,21.349170207977295
1619090986.80135,33.71,21.599180221557617
1619090987.05136,33.71,21.84918999671936
1619090987.30138,33.71,22.099210023880005
1619090987.55139,33.71,22.349220037460327
1619090987.8014,33.71,22.59923005104065
1619090988.05141,33.71,22.84924006462097
1619090988.30142,33.69,23.099250078201294
1619090988.55143,33.69,23.349260091781616
1619090988.80145,33.69,23.59928011894226
1619090989.05146,33.69,23.849290132522583
1619090989.30147,33.69,24.099300146102905
1619090989.55148,33.69,24.349310159683228
1619090989.80149,33.69,24.59932017326355
1619090990.0515,33.69,24.849330186843872
1619090990.30152,33.71,25.099350214004517
1619090990.55153,33.71,25.34935998916626
1619090990.80154,33.71,25.599370002746582
1619090991.05155,33.71,25.849380016326904
1619090991.30156,33.71,26.099390029907227
1619090991.55157,33.71,26.34940004348755
1619090991.80158,33.71,26.59941005706787
1619090992.0516,33.71,26.849430084228516
1619090992.30161,33.71,27.099440097808838
1619090992.55162,33.71,27.34945011138916
1619090992.80163,33.71,27.599460124969482
1619090993.05164,33.71,27.849470138549805
1619090993.30165,33.73,28.099480152130127
1619090993.55167,33.73,28.34950017929077
1619090993.80168,33.73,28.599510192871094
1619090994.05169,33.73,28.849520206451416
1619090994.3017,33.71,29.09953022003174
1619090994.55171,33.71,29.34953999519348
1619090994.80172,33.71,29.599550008773804
1619090995.05174,33.71,29.84957003593445
1619090995.30175,33.71,30.09958004951477
1619090995.55176,33.71,30.349590063095093
1619090995.80177,33.71,30.599600076675415
1619090996.05178,33.71,30.849610090255737
1619090996.30179,33.73,31.09962010383606
1619090996.5518,33.73,31.349630117416382
1619090996.80182,33.73,31.599650144577026
1619090997.05183,33.73,31.84966015815735
1619090997.30184,33.69,32.09967017173767
1619090997.55185,33.69,32.34968018531799
1619090997.80186,33.69,32.599690198898315
1619090998.05187,33.69,32.84970021247864
1619090998.30189,33.71,33.0997200012207
1619090998.5519,33.71,33.349730014801025
1619090998.80191,33.71,33.59974002838135
1619090999.05192,33.71,33.84975004196167
1619090999.30193,33.71,34.09976005554199
1619090999.55194,33.71,34.349770069122314
1619090999.80196,33.71,34.59979009628296
1619091000.05197,33.71,34.84980010986328
1619091000.30198,33.71,35.0998101234436
1619091000.55199,33.71,35.349820137023926
1619091000.802,33.71,35.59983015060425
1619091001.05201,33.71,35.84984016418457
1619091001.30202,33.71,36.09985017776489
1619091001.55204,33.71,36.34987020492554
1619091001.80205,33.71,36.59988021850586
1619091002.05206,33.71,36.8498899936676
1619091002.30207,33.73,37.099900007247925
1619091002.55208,33.73,37.34991002082825
1619091002.80209,33.73,37.59992003440857
1619091003.05211,33.73,37.849940061569214
1619091003.30212,33.71,38.099950075149536
1619091003.55213,33.71,38.34996008872986
1619091003.80214,33.71,38.59997010231018
1619091004.05215,33.71,38.8499801158905
1619091004.30216,33.75,39.099990129470825
1619091004.55218,33.75,39.35001015663147
1619091004.80219,33.75,39.60002017021179
