timestamp,value,norm_ts
1619378607.96957,-49.50134,3.1111299991607666
1619378607.9852,-13.27692,3.1267600059509277
1619378608.00082,17.70367,3.1423799991607666
1619378608.01645,43.57864,3.1580100059509277
1619378608.03208,64.92899,3.173640012741089
1619378608.0477,82.19363,3.1892600059509277
1619378608.06333,95.56229,3.204890012741089
1619378608.07895,105.2999,3.2205100059509277
1619378608.09458,112.1601,3.236140012741089
1619378608.1102,117.4149,3.2517600059509277
1619378608.12583,122.5422,3.267390012741089
1619378608.14146,128.7207,3.28302001953125
1619378608.15708,136.4496,3.298640012741089
1619378608.17271,145.4734,3.31427001953125
1619378608.18833,155.1138,3.329890012741089
1619378608.20396,164.723,3.34552001953125
1619378608.21958,173.9929,3.361140012741089
1619378608.23521,182.927,3.37677001953125
1619378608.25084,191.4841,3.392400026321411
1619378608.26646,199.1986,3.40802001953125
1619378608.28209,204.9626,3.423650026321411
1619378608.29771,207.2144,3.43927001953125
1619378608.31334,204.4553,3.454900026321411
1619378608.32896,195.8779,3.47052001953125
1619378608.34459,181.7482,3.486150026321411
1619378608.36022,163.4051,3.5017800331115723
1619378608.37584,142.7906,3.517400026321411
1619378608.39147,121.7741,3.5330300331115723
1619378608.40709,101.5544,3.548650026321411
1619378608.42272,82.3826,3.5642800331115723
1619378608.43834,63.64117,3.579900026321411
1619378608.45397,44.25845,3.5955300331115723
1619378608.4696,23.16351,3.6111600399017334
1619378608.48522,-0.2785034,3.6267800331115723
1619378608.50085,-25.93094,3.6424100399017334
1619378608.51647,-52.64081,3.6580300331115723
1619378608.5321,-78.23743,3.6736600399017334
1619378608.54773,-99.78162,3.6892900466918945
1619378608.56335,-114.221,3.7049100399017334
1619378608.57898,-119.3033,3.7205400466918945
1619378608.5946,-114.3816,3.7361600399017334
1619378608.61023,-100.7516,3.7517900466918945
1619378608.62585,-81.332,3.7674100399017334
1619378608.64148,-59.70941,3.7830400466918945
1619378608.65711,-39.07825,3.7986700534820557
1619378608.67273,-21.47723,3.8142900466918945
1619378608.68836,-7.678467,3.8299200534820557
1619378608.70398,2.439728,3.8455400466918945
1619378608.71961,9.266968,3.8611700534820557
1619378608.73523,13.12177,3.8767900466918945
1619378608.75086,14.18048,3.8924200534820557
1619378608.76649,12.69373,3.908050060272217
1619378608.78211,9.198456,3.9236700534820557
1619378608.79774,4.48822,3.939300060272217
1619378608.81336,-0.5377197,3.9549200534820557
1619378608.82899,-5.174072,3.970550060272217
1619378608.84461,-9.072006,3.9861700534820557
1619378608.86024,-12.25545,4.001800060272217
1619378608.87587,-14.93048,4.017430067062378
1619378608.89149,-17.28461,4.033050060272217
1619378608.90712,-19.32806,4.048680067062378
1619378608.92274,-20.84505,4.064300060272217
1619378608.93837,-21.58543,4.079930067062378
1619378608.95399,-21.46861,4.095550060272217
1619378608.96962,-20.80244,4.111180067062378
1619378608.98525,-20.32173,4.126810073852539
1619378609.00087,-21.03549,4.142430067062378
1619378609.0165,-23.86539,4.158060073852539
1619378609.03212,-29.32352,4.173680067062378
1619378609.04775,-37.24854,4.189310073852539
1619378609.06337,-46.8521,4.204930067062378
1619378609.079,-57.02708,4.220560073852539
1619378609.09463,-66.79602,4.2361900806427
1619378609.11025,-75.71916,4.251810073852539
1619378609.12588,-84.05667,4.2674400806427
1619378609.1415,-92.71753,4.283060073852539
1619378609.15713,-102.9147,4.2986900806427
1619378609.17275,-115.6535,4.314310073852539
1619378609.18838,-131.2408,4.3299400806427
1619378609.20401,-148.8535,4.345570087432861
1619378609.21963,-166.3943,4.3611900806427
1619378609.23526,-180.8266,4.376820087432861
1619378609.25088,-188.8912,4.3924400806427
1619378609.26651,-188.139,4.408070087432861
1619378609.28213,-177.7762,4.4236900806427
1619378609.29776,-159.0556,4.439320087432861
1619378609.31339,-134.8857,4.4549500942230225
1619378609.32901,-108.8187,4.470570087432861
1619378609.34464,-83.90512,4.4862000942230225
1619378609.36026,-61.89006,4.501820087432861
1619378609.37589,-43.03206,4.5174500942230225
1619378609.39151,-26.6091,4.533070087432861
1619378609.40714,-11.6521,4.5487000942230225
1619378609.42277,2.457245,4.564330101013184
1619378609.43839,15.85258,4.5799500942230225
1619378609.45402,28.40578,4.595580101013184
1619378609.46964,40.09937,4.6112000942230225
1619378609.48527,51.28593,4.626830101013184
1619378609.50089,62.59668,4.6424500942230225
1619378609.51652,74.67104,4.658080101013184
1619378609.53215,87.78777,4.673710107803345
1619378609.54777,101.6916,4.689330101013184
1619378609.5634,115.5998,4.704960107803345
1619378609.57902,128.4893,4.720580101013184
1619378609.59465,139.4526,4.736210107803345
1619378609.61027,147.9198,4.751830101013184
1619378609.6259,153.7169,4.767460107803345
1619378609.64153,156.8457,4.783090114593506
1619378609.65715,157.2161,4.798710107803345
1619378609.67278,154.4227,4.814340114593506
