,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
0,30.86398,25.946704003213448,81.6482610845558,0,0.18188329999999997,0.18187275080024057,0.1823967016214467,-0.0005239508216696883,0,0,0,0,0,0,1
1,46.63937,47.278403061207044,81.6482610845558,0,0.18191708267378257,0.1820456772436059,0.18240639344843568,-0.0003607162052944239,0,0,0,0,0,0,1
2,61.06039,64.24675148132906,81.6482610845558,0,0.18201341828695983,0.1822228512703707,0.18241609223297528,-0.00019324096307031004,0,0,0,0,0,0,0
3,72.85944,76.60678823857072,81.6482610845558,0,0.1821647882272758,0.18240906003559157,0.18242579779635595,-1.6737761231160747e-05,0,0,0,0,0,0,0
4,81.51486,84.91942122347602,81.6482610845558,0,0.1823636738824747,0.1826083075392592,0.18243550995975852,0.00017279757903282704,0,0,0,0,0,0,0
5,87.21262,90.1143309381774,81.6482610845558,0,0.18260255664030062,0.18282341330846572,0.1824452285443578,0.0003781847636390159,0,0,0,0,0,0,0
6,90.60785,93.08575200195695,81.6482610845558,0,0.18287391788849772,0.1830557191320981,0.18245495337143353,0.0006007657601945567,0,0,0,0,0,0,0
7,92.33121,94.46381673135913,81.6482610845558,0,0.18317023901481005,0.1833049243449547,0.18246468426248993,0.0008402400819936952,0,0,0,0,0,0,0
8,92.78638,94.5680512833382,81.6482610845558,0,0.18348400140698182,0.1835690569594123,0.18247442103938494,0.0010946359195552128,0,0,0,0,0,0,0
9,92.10245,93.49184755221047,81.6482610845558,0,0.1838076864527572,0.18384457564279913,0.1824841635244685,0.0013604121178573303,0,0,0,0,0,0,0
10,90.17242,91.24731827418566,81.6482610845558,0,0.18413377553988025,0.1841265871498438,0.1824939115407295,0.001632675608639889,0,0,0,0,0,0,0
11,86.93509,87.89783872887219,81.6482610845558,0,0.18445475005609505,0.1844091559230537,0.18250366491194842,0.001905491010629744,0,0,0,0,0,0,0
12,82.59171,83.62005542413281,81.6482610845558,0,0.18476309138914584,0.18468567741208633,0.1825134234628539,0.0021722539487557964,0,0,0,0,0,0,0
13,77.51089,78.67230266028179,81.6482610845558,0,0.18505128092677672,0.18494928422737267,0.18252318701927914,0.002426097207615796,0,0,0,0,0,0,0
14,72.18771,73.2945188100745,81.6482610845558,0,0.1853118000567318,0.18519325434918749,0.18253295540831482,0.0026602989403938277,0,0,0,0,0,0,0
15,66.89371,67.60328574500758,81.6482610845558,0,0.18553713016675522,0.18541139296009052,0.18254272845845457,0.0028686645011560823,0,0,0,0,0,0,0
16,61.50372,61.54995843772428,81.6482610845558,0,0.18571975264459112,0.18559836367669172,0.18255250599972908,0.0030458576764817308,0,0,0,0,0,0,0
17,55.60303,54.97248462647413,81.6482610845558,0,0.18585384245658804,0.1857499505839858,0.1825622878638256,0.003187662719678253,0,0,0,0,0,0,0
18,48.76273,47.712305883446845,81.6482610845558,0,0.18594118960019823,0.18586323901520083,0.18257207388418964,0.0032911651305281616,0,0,0,0,0,0,0
19,40.82721,39.72448330184257,81.6482610845558,0,0.18598572345587935,0.1859367098977163,0.1825818638961064,0.003354846001125745,0,0,0,0,0,0,0
20,32.04959,31.112303005635184,81.6482610845558,0,0.18599137351693187,0.18597024908769738,0.1825916577367605,0.003378591350451612,0,1,0,-2147483648,-2147483648,0,0
21,22.99179,22.06749299396254,81.6482610845558,0,0.18596206927665632,0.18596507886959002,0.18260145524527283,0.0033636236238307506,0,0,0,0,0,0,0
22,14.05353,12.761291403269198,81.6482610845558,0,0.18590174022835312,0.18592362327102427,0.18261125626271468,0.003312367007821838,0,0,0,0,0,0,0
23,5.297638,3.265126017655829,81.6482610845558,0,0.18581431586532274,0.18584932181845748,0.18262106063209987,0.0032282611858685476,0,0,0,0,0,0,0
24,-3.574249,0.0,81.6482610845558,0,0.18570372568086568,0.1857464078250196,0.18263086819835586,0.0031155396261732873,0,0,0,0,0,0,0
25,-12.93884,0.0,81.6482610845558,0,0.18557389916828243,0.18561966741438338,0.1826406788082762,0.002978988605615327,0,0,0,0,0,0,0
26,-22.89966,0.0,81.6482610845558,0,0.18542876582087336,0.18547419449860442,0.1826504923104564,0.0028237021876546405,0,0,0,0,0,0,0
27,-33.06799,0.0,81.6482610845558,0,0.18527225513193904,0.18531515514164965,0.1826603085552162,0.002654846585938549,0,0,0,0,0,0,0
28,-42.798,0.0,81.6482610845558,0,0.18510829659477993,0.18514757244752747,0.18267012739451083,0.002477445052520134,0,0,0,0,0,0,0
29,-51.58295,0.0,81.6482610845558,0,0.18494081970269646,0.18497614056932246,0.1826799486818345,0.002296191886989797,0,0,0,0,0,0,0
30,-59.27481,0.0,81.6482610845558,0,0.18477375394898918,0.18480507384380626,0.1826897722721187,0.002115301571187773,0,0,0,0,0,0,0
31,-66.29956,0.0,81.6482610845558,0,0.18461102882695848,0.18463799455494512,0.1826995980216281,0.0019383965328155306,0,0,0,0,0,0,0
32,-73.17743,0.0,81.6482610845558,0,0.1844565738299049,0.18447786050324813,0.18270942578785682,0.0017684347148881029,0,0,0,0,0,0,0
33,-80.21158,0.0,81.6482610845558,0,0.18431370719242873,0.18432693145414122,0.1827192554294263,0.001607676024210029,0,0,0,0,0,0,0
34,-87.2796,0.0,81.6482610845558,0,0.1841826556858517,0.18418677169265282,0.18272908680598746,0.0014576848861587882,0,0,0,0,0,0,0
