timestamp,value,norm_ts
1619378373.17745,117.8082,4.908099889755249
1619378373.19308,119.5306,4.92372989654541
1619378373.2087,118.6754,4.939349889755249
1619378373.22433,114.3178,4.95497989654541
1619378373.23995,106.4418,4.970599889755249
1619378373.25558,96.06285,4.98622989654541
1619378373.2712,84.82753,5.001849889755249
1619378373.28683,74.39677,5.01747989654541
1619378373.30246,65.77371,5.033109903335571
1619378373.31808,58.90996,5.04872989654541
1619378373.33371,52.78346,5.064359903335571
1619378373.34933,45.85323,5.07997989654541
1619378373.36496,36.79486,5.095609903335571
1619378373.38058,25.05116,5.11122989654541
1619378373.39621,11.15312,5.126859903335571
1619378373.41184,-3.553467,5.142489910125732
1619378373.42746,-17.48643,5.158109903335571
1619378373.44309,-29.53873,5.173739910125732
1619378373.45871,-39.53062,5.189359903335571
1619378373.47434,-48.31261,5.204989910125732
1619378373.48996,-57.362,5.220609903335571
1619378373.50559,-68.32135,5.236239910125732
1619378373.52122,-82.47023,5.2518699169158936
1619378373.53684,-100.2727,5.267489910125732
1619378373.55247,-121.016,5.2831199169158936
1619378373.56809,-142.5467,5.298739910125732
1619378373.58372,-161.2744,5.3143699169158936
1619378373.59934,-172.7451,5.329989910125732
1619378373.61497,-172.7626,5.3456199169158936
1619378373.6306,-158.8467,5.361249923706055
1619378373.64622,-131.3947,5.3768699169158936
1619378373.66185,-93.88766,5.392499923706055
1619378373.67747,-51.97826,5.4081199169158936
1619378373.6931,-11.71141,5.423749923706055
1619378373.70872,22.26425,5.4393699169158936
1619378373.72435,47.7296,5.454999923706055
1619378373.73998,64.79796,5.470629930496216
1619378373.7556,74.923,5.486249923706055
1619378373.77123,79.75056,5.501879930496216
1619378373.78685,80.35855,5.517499923706055
1619378373.80248,77.29797,5.533129930496216
1619378373.8181,71.08414,5.548749923706055
1619378373.83373,62.73228,5.564379930496216
1619378373.84936,53.87633,5.580009937286377
1619378373.86498,46.42992,5.595629930496216
1619378373.88061,41.94057,5.611259937286377
1619378373.89623,41.02791,5.626879930496216
1619378373.91186,43.25806,5.642509937286377
1619378373.92748,47.39718,5.658129930496216
1619378373.94311,52.03259,5.673759937286377
1619378373.95874,56.18796,5.689389944076538
1619378373.97436,59.59528,5.705009937286377
1619378373.98999,62.56902,5.720639944076538
1619378374.00561,65.53535,5.736259937286377
1619378374.02124,68.51725,5.751889944076538
1619378374.03686,70.88987,5.767509937286377
1619378374.05249,71.5202,5.783139944076538
1619378374.06812,69.26413,5.798769950866699
1619378374.08374,63.5771,5.814389944076538
1619378374.09937,54.8177,5.830019950866699
1619378374.11499,44.25677,5.845639944076538
1619378374.13062,33.52517,5.861269950866699
1619378374.14624,23.97478,5.876889944076538
1619378374.16187,16.09011,5.892519950866699
1619378374.1775,9.301891,5.90814995765686
1619378374.19312,2.287041,5.923769950866699
1619378374.20875,-6.36478,5.93939995765686
1619378374.22437,-17.44257,5.955019950866699
1619378374.24,-30.65664,5.97064995765686
1619378374.25562,-44.73067,5.986269950866699
1619378374.27125,-57.95936,6.00189995765686
1619378374.28688,-68.93274,6.0175299644470215
1619378374.3025,-77.15068,6.03314995765686
1619378374.31813,-83.19521,6.0487799644470215
1619378374.33375,-88.4877,6.06439995765686
1619378374.34938,-94.78307,6.0800299644470215
1619378374.365,-103.7177,6.09564995765686
1619378374.38063,-116.3441,6.1112799644470215
1619378374.39626,-132.7631,6.126909971237183
1619378374.41188,-151.7465,6.1425299644470215
1619378374.42751,-170.4711,6.158159971237183
1619378374.44313,-184.7448,6.1737799644470215
1619378374.45876,-189.892,6.189409971237183
1619378374.47438,-182.159,6.2050299644470215
1619378374.49001,-160.1828,6.220659971237183
1619378374.50564,-125.763,6.236289978027344
1619378374.52126,-83.52595,6.251909971237183
1619378374.53689,-39.47318,6.267539978027344
1619378374.55251,0.8305621,6.283159971237183
1619378374.56814,33.77488,6.298789978027344
1619378374.58376,58.13036,6.314409971237183
1619378374.59939,74.54967,6.330039978027344
1619378374.61502,84.51599,6.345669984817505
1619378374.63064,89.46842,6.361289978027344
1619378374.64627,90.36734,6.376919984817505
1619378374.66189,87.88037,6.392539978027344
1619378374.67752,82.78463,6.408169984817505
1619378374.69314,76.17809,6.423789978027344
1619378374.70877,69.43039,6.439419984817505
1619378374.7244,63.82731,6.455049991607666
1619378374.74002,60.17322,6.470669984817505
1619378374.75565,58.58185,6.486299991607666
1619378374.77127,58.58161,6.501919984817505
1619378374.7869,59.42637,6.517549991607666
1619378374.80252,60.50422,6.533169984817505
1619378374.81815,61.56351,6.548799991607666
1619378374.83378,62.64252,6.564429998397827
1619378374.8494,63.83872,6.580049991607666
1619378374.86503,64.93451,6.595679998397827
1619378374.88065,65.26066,6.611299991607666
1619378374.89628,63.86908,6.626929998397827
1619378374.9119,59.94097,6.642549991607666
1619378374.92753,53.19458,6.658179998397827
1619378374.94316,44.1218,6.673810005187988
1619378374.95878,33.7814,6.689429998397827
1619378374.97441,23.29818,6.705060005187988
1619378374.99003,13.36393,6.720679998397827
1619378375.00566,3.944582,6.736310005187988
1619378375.02128,-5.616764,6.751929998397827
1619378375.03691,-16.15389,6.767560005187988
1619378375.05254,-28.1278,6.783190011978149
1619378375.06816,-41.30415,6.798810005187988
1619378375.08379,-54.77771,6.814440011978149
1619378375.09941,-67.36028,6.830060005187988
1619378375.11504,-78.12141,6.845690011978149
1619378375.13066,-86.79704,6.861310005187988
1619378375.14629,-93.98359,6.876940011978149
1619378375.16192,-101.0123,6.8925700187683105
1619378375.17754,-109.6059,6.908190011978149
