,index,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime,Index,Label,Condition,id
0,0.0,-5.128815,26.683678926173243,66.24697336561744,0,0.5941247999999999,0.5941744874051358,0.5980759053228651,-0.003901047556618596,0,0,0,0,0,0,1,0,1,neutral,0
1,0.015873015873015872,-10.52484,3.401934165077785,66.24697336561744,0,0.5941922456286521,0.5945137951517433,0.5981671573590698,-0.003652990620569954,0,0,0,0,0,0,1,1,1,neutral,0
2,0.031746031746031744,-15.56659,0.0,66.24697336561744,0,0.5943872030806775,0.5948580751555006,0.5982588461753682,-0.00340039820791202,0,0,0,0,0,0,1,2,1,neutral,0
3,0.047619047619047616,-20.41666,0.0,66.24697336561744,0,0.594698603205178,0.5952223505899673,0.5983509726136491,-0.0031282479870067,0,0,0,0,0,0,0,3,1,neutral,0
4,0.06349206349206349,-25.37579,0.0,66.24697336561744,0,0.5951153768512564,0.5956203598549576,0.5984435375138326,-0.002822802397992665,0,0,0,0,0,0,0,4,1,neutral,0
5,0.07936507936507936,-30.74191,0.0,66.24697336561744,0,0.5956264548680149,0.5960636247090606,0.5985365417140317,-0.0024725405204272365,0,0,0,0,0,0,0,5,1,neutral,0
6,0.09523809523809523,-36.63708,0.0,66.24697336561744,0,0.5962207681045562,0.5965607428298255,0.5986299860507331,-0.0020688655132810796,0,0,0,0,0,0,0,6,1,neutral,0
7,0.1111111111111111,-42.91553,0.0,66.24697336561744,0,0.5968872474099823,0.5971169415400711,0.5987238713590033,-0.0016065508888353707,0,0,0,0,0,0,0,7,1,neutral,0
8,0.12698412698412698,-49.23981,0.0,66.24697336561744,0,0.5976148236333962,0.5977339021437121,0.5988181984727239,-0.0010839161770908835,0,0,0,0,0,0,0,8,1,neutral,0
9,0.14285714285714285,-55.216,0.0,66.24697336561744,0,0.5983924276238999,0.5984098399186261,0.5989129682248611,-0.0005027469331705808,0,0,0,0,0,0,0,9,1,neutral,0
10,0.15873015873015872,-60.56409,0.0,66.24697336561744,0,0.5992089902305959,0.5991398052768164,0.5990081814477685,0.00013200642254142247,0,0,0,0,0,0,0,10,1,neutral,0
11,0.1746031746031746,-65.17459,0.0,66.24697336561744,0,0.6000534423025868,0.5999161579158251,0.5991038389735229,0.0008127027554754394,0,0,0,0,0,0,0,11,1,neutral,0
12,0.19047619047619047,-69.14304,0.0,66.24697336561744,0,0.600914714688975,0.6007291581731615,0.5991999416342908,0.001529601570939806,0,0,0,0,0,0,0,12,1,neutral,0
13,0.20634920634920634,-72.7204,0.0,66.24697336561744,0,0.6017817382388628,0.6015676179064847,0.5992964902627208,0.00227151389390972,0,0,0,0,0,0,0,13,1,neutral,0
14,0.2222222222222222,-76.35236,0.0,66.24697336561744,0,0.6026434438013527,0.6024195563109382,0.5993934856923567,0.003026458085949835,0,0,0,0,0,0,0,14,1,neutral,0
15,0.23809523809523808,-80.62344,0.0,66.24697336561744,0,0.603488762225547,0.6032728131660355,0.5994909287580648,0.0037822730916722523,0,0,0,0,0,0,0,15,1,neutral,0
16,0.25396825396825395,-86.11893,0.0,66.24697336561744,0,0.6043066243605485,0.6041155819747712,0.5995888202964682,0.004527151577412325,0,0,0,0,0,0,0,16,1,neutral,0
17,0.2698412698412698,-93.05045,0.0,66.24697336561744,0,0.60508717917322,0.6049368371833217,0.5996871611463832,0.005250067150494524,0,0,0,0,0,0,0,17,1,neutral,0
18,0.2857142857142857,-100.7843,0.0,66.24697336561744,0,0.6058266163190918,0.6057266420396238,0.5997859521492478,0.005941082217381806,0,0,0,0,0,0,0,18,1,neutral,0
