,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,type,Condition
0,,,,0.09704189184940501,0.013250221485278935,,,0.8798624753424497,-2.332612518973672,394.34382817815,759.0811965811965,285.2345806167098,396.05075071961153,0.37576293801159805,0.5195015104500329,671.875,115.828125,0.1723953488372093,171.875,77.77777777777779,88.88888888888889,1562.5,4.333333333333333,280.0501715278602,290.7738006679211,0.9631203735844557,255823.82542099585,1.0382918142187036,6.11491109876362,1207.632228091054,0.717948717948718,0.7304347826086957,0.9523809523809523,0.37037037037037035,50.342285413375464,50.2417413904366,50.63397901229738,48.69565217391305,0.5269397864306304,0.4730602135693695,203.29215530267933,192.61865079257558,0.44777875083742663,0.5522212491625735,194.57498844593746,216.07863620943917,0.4858730457260659,0.5141269542739342,198.981313866837,204.68502834756055,0.8749595221611277,1.3164985991843488,stimul,nuda
0,,,,,,,,,,708.787959190723,840.625,463.95990027425864,799.3094961108097,0.5519225579470735,0.8431678324945403,765.625,324.31874999999997,0.4236,421.875,80.0,80.0,1203.125,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base,nuda
