,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,type,Condition
0,,,,0.15700632791351055,0.01901685379192107,,,0.8919639242531981,-1.8514691692644651,262.8699702037868,696.2425595238095,195.95866291640277,264.466893572135,0.2814517156929151,0.3775551589141218,656.25,34.7484375,0.052950000000000004,46.875,33.33333333333333,54.761904761904766,1031.25,3.652173913043478,187.0063338441976,206.70279202341402,0.9047112136879829,121437.41997802495,1.105325085917284,5.791322641724579,913.8951254104903,0.7142857142857143,0.7323943661971831,0.9423076923076923,0.5294117647058824,50.26881720430107,51.18543253141533,49.606548198364116,46.478873239436616,0.4619444917418697,0.5380555082581305,127.10217856406597,137.17394823059783,0.4540763461877129,0.5459236538122871,139.28706347374035,152.72576134738037,0.45761779050710927,0.5423822094928908,133.33388512840514,145.15827612008164,0.6027808788005737,0.486964244552781,stimul,radost
0,,,,,,,,,,336.20991861484396,781.25,323.504169859782,328.125,0.41408533742052095,0.43034869582700025,679.6875,150.5765625,0.22153793103448274,242.1875,75.0,75.0,734.375,1.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base,radost
