,index,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime,Index,Label,Condition,id
0,0.0,47.73999,45.59368418743243,28.54394403148229,0,0.3061644,0.30617468374985896,0.306684755480704,-0.0005087734199668032,0,0,0,0,0,0,1,0,1,neutral,0
1,0.015873015873015872,42.1936,50.954150931605625,28.54394403148229,0,0.30620225087318986,0.30636646975745907,0.3066933687592838,-0.00032559365847006265,0,0,0,0,0,0,1,1,1,neutral,0
2,0.031746031746031744,38.37817,52.57918521931796,28.54394403148229,0,0.30631101712261966,0.3065619178436078,0.306701973817603,-0.00013874358073756024,0,0,0,0,0,0,0,2,1,neutral,0
3,0.047619047619047616,35.97644,51.434286945282444,28.54394403148229,0,0.30648351919307976,0.3067681281816702,0.3067105703990465,5.8877243161812014e-05,0,0,0,0,0,0,0,3,1,neutral,0
4,0.06349206349206349,34.2688,48.704341993335156,28.54394403148229,0,0.30671257752936076,0.30699141206335656,0.30671915824692114,0.0002735803615817492,0,0,0,0,0,0,0,4,1,neutral,0
5,0.07936507936507936,32.32422,45.06323148682349,28.54394403148229,0,0.306991012576253,0.30723679998034586,0.30672773710457196,0.0005103965228055451,0,0,0,0,0,0,0,5,1,neutral,0
6,0.09523809523809523,29.2373,40.466055422649035,28.54394403148229,0,0.30731164477854694,0.307507673274636,0.30673630671550844,0.0007727073252703125,0,0,0,0,0,0,0,6,1,neutral,0
7,0.1111111111111111,24.31665,34.5257114741146,28.54394403148229,0,0.3076672945810329,0.3078055410506596,0.30674486682354296,0.001062022129544028,0,0,0,0,0,0,0,7,1,neutral,0
8,0.12698412698412698,17.4093,27.178716505354902,28.54394403148229,0,0.3080507824285014,0.3081299689829422,0.3067534171729436,0.00137790686583141,0,0,0,0,0,0,0,8,1,neutral,0
9,0.14285714285714285,9.274902,19.245730869735155,28.54394403148229,0,0.30845492876574293,0.3084786529481796,0.30676195750860186,0.0017180576658829827,0,0,0,0,0,0,0,9,1,neutral,0
10,0.15873015873015872,1.772217,12.578989746173923,28.54394403148229,0,0.30887255403754793,0.30884761917189907,0.30677048757621556,0.0020785010094739385,0,0,0,0,0,0,0,10,1,neutral,0
11,0.1746031746031746,-2.304199,9.681962639212077,28.54394403148229,0,0.30929647868870674,0.3092315244022033,0.3067790071224848,0.0024538938979513755,0,0,0,0,0,0,0,11,1,neutral,0
12,0.19047619047619047,-0.04748535,12.912584928426483,28.54394403148229,0,0.30971952316400986,0.30962402469255285,0.3067875158953202,0.0028378926368090563,0,0,0,0,0,0,0,12,1,neutral,0
13,0.20634920634920634,10.42224,23.5660235670077,28.54394403148229,0,0.3101345079082476,0.31001817957419553,0.3067960136440589,0.0032235570079009153,0,0,0,0,0,0,0,13,1,neutral,0
14,0.2222222222222222,28.89905,41.205135590697495,28.54394403148229,0,0.3105342533662106,0.3104068593990895,0.30680450011968513,0.00360375761214297,0,0,0,0,0,0,0,14,1,neutral,0
15,0.23809523809523808,52.75,63.526672213226796,28.54394403148229,0,0.3109115799826891,0.31078312697678595,0.3068129750750526,0.0039715575061743695,0,0,0,0,0,0,0,15,1,neutral,0
16,0.25396825396825395,77.58423,86.84218890995504,28.54394403148229,0,0.3112593082024736,0.311140569780862,0.30682143826510294,0.004320544408571423,0,0,0,0,0,0,0,16,1,neutral,0
17,0.2698412698412698,98.55676,107.0045586099703,28.54394403148229,0,0.3115713198667792,0.3114735653913417,0.30682988944707745,0.004645096142056577,0,0,0,0,0,0,0,17,1,neutral,0
18,0.2857142857142857,111.8828,120.44068238974718,28.54394403148229,0,0.31184704439506417,0.31177746987649596,0.30683832838071806,0.0049405690150980675,0,0,0,0,0,0,0,18,1,neutral,0
19,0.30158730158730157,115.7096,124.93778947453218,28.54394403148229,0,0.31208771766010474,0.3120487258951244,0.3068467548284545,0.005203405924003871,0,0,0,0,0,0,0,19,1,neutral,0
20,0.31746031746031744,110.1871,119.96975247005275,28.54394403148229,0,0.312294576515497,0.3122848938268408,0.30685516855557476,0.0054311674830374,0,0,0,0,0,0,0,20,1,neutral,0
21,0.3333333333333333,96.84973,106.55583126086815,28.54394403148229,0,0.312468857814837,0.3124846146934909,0.30686356933037695,0.005622494945682636,0,0,0,0,0,0,0,21,1,neutral,0
22,0.3492063492063492,77.7948,86.80579163657347,28.54394403148229,0,0.31261179841172104,0.3126475176471966,0.3068719569243012,0.0057770176925572075,0,0,0,0,0,0,0,22,1,neutral,0
23,0.36507936507936506,55.22461,63.35390626304683,28.54394403148229,0,0.312724635159745,0.3127740871931071,0.30688033111204066,0.005895220454052049,0,0,0,0,0,0,0,23,1,neutral,0
24,0.38095238095238093,31.27368,38.83076484048131,28.54394403148229,0,0.3128086049125051,0.3128655061060932,0.3068886916716312,0.005978286226936015,0,0,0,0,0,0,0,24,1,neutral,0
25,0.3968253968253968,8.009277,15.435958088599914,28.54394403148229,0,0.3128649445235975,0.3129234893646013,0.3068970383845205,0.006027930208141114,0,0,0,0,0,0,0,25,1,neutral,0
26,0.4126984126984127,-12.81274,0.0,28.54394403148229,0,0.31289489084661826,0.3129501226395737,0.3069053710356168,0.00604623828363384,0,1,0,-2147483648,-2147483648,0,0,26,1,neutral,0
27,0.42857142857142855,-30.20386,0.0,28.54394403148229,0,0.3128996807351633,0.31294771627388224,0.3069136894133183,0.00603552100781934,0,0,0,0,0,0,0,27,1,neutral,0
