,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks,EDA_Raw,EDA_Clean,EDA_Phasic,EDA_Tonic,SCR_Onsets,SCR_Peaks,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,Index,Condition
0,-30.82849,0.0,72.80320163286474,0,0.35177898878566477,0.351784559780392,-0.0017819172180127312,0.3535664761076895,0,0,0,0,0,1485,pozitivni
1,-35.12823,0.0,71.90646291571426,0,0.35159496559276376,0.3516028729621296,-0.001960186923667928,0.35356305899052165,0,0,0,0,0,1486,pozitivni
2,-37.81354,0.0,71.02077069119566,0,0.35142650353246424,0.35143806331313127,-0.0021215763510598726,0.35355963876434465,0,0,0,0,0,1487,pozitivni
3,-38.38562,0.0,70.14701087012952,0,0.3512775211761202,0.3512941321332902,-0.0022620842208733874,0.3535562154497365,0,0,0,0,0,1488,pozitivni
4,-36.45972,0.0,69.28597271975431,0,0.35115193709508596,0.3511745820114204,-0.0023782079636466484,0.35355278906604926,0,0,0,0,0,1489,pozitivni
5,-31.91528,0.0,68.4383551783974,0,0.35105366986071573,0.3510823080878807,-0.002467052457066535,0.3535493596313289,0,0,0,0,0,1490,pozitivni
6,-24.96741,0.0,67.60477306391316,0,0.35098663804436375,0.35101951509491336,-0.0025264129855638124,0.35354592716224825,0,0,0,0,0,1491,pozitivni
7,-16.29028,0.0,66.78576313309351,0,0.3509547525220847,0.3509876632724655,-0.002554829324440312,0.3535424916740564,0,0,0,0,0,1492,pozitivni
8,-6.875488,0.0,65.9817899578085,0,0.3509600267780342,0.3509874449157809,-0.0025516091922434983,0.35353905318054435,0,0,0,0,0,1493,pozitivni
9,2.266052,0.0,65.19325159124882,0,0.35100010222217626,0.35101879170794487,-0.0025168209182047877,0.35353561169402925,0,0,0,0,0,1494,pozitivni
10,10.42938,0.0,64.4204850043522,0,0.35107200657652493,0.3510809112435809,-0.002451256918545528,0.3535321672253558,0,0,0,0,0,1495,pozitivni
11,17.44891,0.0,63.66377127835069,0,0.3511727675630941,0.35117234944480047,-0.0023563712805462923,0.35352871978391615,0,0,0,0,0,1496,pozitivni
12,23.66016,0.0,62.92334054443068,0,0.3512994129038976,0.3512910741127649,-0.0022341962110233437,0.3535252693776879,0,0,0,0,0,1497,pozitivni
13,29.62415,0.0,62.19937666581697,0,0.3514489703209493,0.35143457381212845,-0.0020872431519397125,0.3535218160132883,0,0,0,0,0,1498,pozitivni
14,35.7923,0.0,61.49202166124037,0,0.3516184675362631,0.35159996573636115,-0.001918394915152545,0.35351835969604467,0,0,0,0,0,1499,pozitivni
15,42.25989,0.0,60.80137987179164,0,0.3518049322718527,0.3517841061536505,-0.0017307952365961331,0.35351490043007877,0,0,0,0,0,1500,pozitivni
16,48.66931,0.0,60.127521875667696,0,0.35200539224973243,0.351983697430035,-0.0015277417532453897,0.3535114382184041,0,0,0,0,0,1501,pozitivni
17,54.36298,0.0,59.470488157342,0,0.3522168751919157,0.3521953863790545,-0.0013125876535731648,0.35350797306303355,0,0,0,0,0,1502,pozitivni
18,58.64685,1.5957367511561487,58.830292539297844,0,0.3524364088204165,0.3524158496940912,-0.0010886562453268395,0.35350450496509667,0,0,0,0,0,1503,pozitivni
19,61.05585,3.1995333063281186,58.206925385707045,0,0.3526610208572488,0.35264186338326237,-0.0008591715207588219,0.35350103392496335,0,0,0,0,0,1504,pozitivni
20,61.48059,2.9397825007476843,57.60035658836684,0,0.35288773902442655,0.3528703543634989,-0.000627206562677853,0.353497559942373,0,0,0,0,0,1505,pozitivni
21,60.16675,0.9612970855098448,57.01053834587256,0,0.3531135910439634,0.3530984336143524,-0.00039565039077344257,0.35349408301656693,0,0,0,0,0,1506,pozitivni
22,57.58179,0.0,56.43740774744223,0,0.3533356046378734,0.3533234114941503,-0.0001671926455951378,0.35349060314642217,0,0,0,0,0,1507,pozitivni
23,54.32831,0.0,55.880889173062364,0,0.35355080840250147,0.35354279694437707,5.5675615695013295e-05,0.35348712033058516,0,0,0,0,0,1508,pozitivni
24,51.09656,0.0,55.34089652172175,0,0.3537566388162591,0.35375428331978953,0.00027064774930620416,0.3534836345676037,0,0,0,0,0,1509,pozitivni
25,48.505,0.0,54.81733527947374,0,0.35395158834926493,0.3539557244441087,0.0004755775803817314,0.3534801458560555,0,0,0,0,0,1510,pozitivni
26,46.96301,0.0,54.31010443894315,0,0.3541343181108019,0.354145105155359,0.0006684499482139408,0.35347665419467267,0,0,0,0,0,1511,pozitivni
27,46.61902,0.0,53.819098281692035,0,0.3543034892101532,0.35432051101257034,0.000847350412828195,0.3534731595824598,0,0,0,0,0,1512,pozitivni
28,47.24646,0.0,53.34420803460097,0,0.3544577627566017,0.35448010192965174,0.0010104388887448583,0.35346966201880553,0,0,0,0,0,1513,pozitivni
29,48.44177,0.0,52.885323411125434,0,0.35459579985943035,0.3546220942429222,0.0011559317124069492,0.3534661615035861,0,0,0,0,0,1514,pozitivni
30,49.70709,0.0,52.4423340479634,0,0.3547162616279224,0.35474475509478065,0.0012820960257557423,0.35346265803725924,0,0,0,0,0,1515,pozitivni
31,50.67487,0.0,52.015130847335904,0,0.3548178091713607,0.35484641204828204,0.0013872593907229918,0.35345915162094804,0,0,0,0,0,1516,pozitivni
32,51.24323,0.0,51.60360723474395,0,0.3548991035990284,0.3549254795873866,0.0014698362894075214,0.353455642256514,0,0,0,0,0,1517,pozitivni
33,51.94989,0.0,51.207660341736066,0,0.35495880602020835,0.35498050268372744,0.0015283716907820873,0.3534521299466175,0,0,0,0,0,1518,pozitivni
