,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,type,Condition
0,,,,0.18049181450615787,0.02248089127282866,,,0.889241801322254,-1.7120698512338535,323.8453906628461,757.568359375,250.43353077840564,326.4388457100032,0.33057548890375427,0.42748009028521355,750.0,196.90781249999998,0.26254374999999996,234.375,78.125,87.5,1265.625,3.5555555555555554,230.82712144425236,271.99698504033415,0.8486385296146692,197242.63625957363,1.1783579994347624,6.001970908451465,1282.0392925776605,0.625,0.639344262295082,0.8717948717948718,0.125,49.55665024630541,48.83380318433198,50.35120777873095,50.81967213114754,0.5664190961829805,0.4335809038170196,173.72651014632444,151.99602323294198,0.39450609570037565,0.6054939042996244,170.8405453732248,211.65034355656235,0.46648255112193854,0.5335174488780613,172.28957059416257,184.25343823961592,0.620488468736216,2.0614230361771577,stimul,strach
0,,,,,,,,,,462.853538862457,734.375,285.55729503901665,521.4319476611178,0.3888439762233418,0.6302686486637713,750.0,370.65,0.4942,406.25,80.0,80.0,671.875,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base,strach
