,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
1685,-55.30876,0.0,69.0534703396384,0,0.14224945712108872,0.14223405905635603,0.14667429558030515,-0.004520364097263656,0,0,0,0,0,0,0
1686,-64.99683,0.0,69.01404269138057,0,0.14222435626522892,0.1422038138493352,0.1466592002061363,-0.004536065113099568,0,0,0,0,0,0,0
1687,-75.34071,0.0,68.9761643413698,0,0.1421831685681635,0.14215936290166184,0.14664419817161634,-0.0045660670980841875,0,0,0,0,0,0,0
1688,-84.71573,0.0,68.93985304145853,0,0.14212394436310682,0.14210060816210177,0.1466292893985507,-0.004610468025042048,0,0,0,0,0,0,0
1689,-91.207,0.0,68.90512666431533,0,0.14204784932479517,0.14202807267456832,0.1466144738061367,-0.004668744768994949,0,0,0,0,0,0,0
1690,-93.23199,0.0,68.87200321228997,0,0.14195784609747286,0.14194289447797184,0.14659975131093828,-0.004739759207286799,0,0,0,0,0,0,0
1691,-90.05573,0.0,68.84050082641329,0,0.14185691901371056,0.14184679580190443,0.14658512182685274,-0.004821789023865356,0,0,0,0,0,0,0
1692,-81.98466,0.0,68.81063779553693,0,0.1417480524060789,0.14174202891791643,0.14657058526507044,-0.004912581857964956,0,0,0,0,0,0,0
1693,-70.26064,0.0,68.78243256561882,0,0.14163423060714853,0.1416313011100495,0.14655614153402813,-0.0050094303335265706,0,0,0,0,0,0,0
1694,-56.56792,0.0,68.75590374915976,0,0.14151843794949,0.14151768211394383,0.1465417905393573,-0.005109264620038637,0,0,0,0,0,0,0
1695,-42.52414,0.0,68.73107013479779,0,0.141403658765674,0.14140449801487404,0.1465275321838292,-0.005208758534445795,0,0,0,0,0,0,0
1696,-29.22151,0.0,68.70795069706618,0,0.14129287738827104,0.14129521600877493,0.14651336636729814,-0.005304444780065984,0,0,0,0,0,0,0
1697,-17.11707,0.0,68.68656460632178,0,0.14118907814985188,0.14119332465560586,0.14649929298664507,-0.005392834693169661,0,0,0,0,0,0,0
1698,-6.165176,0.0,68.6669312388508,0,0.14109524538298707,0.14110221433131973,0.14648531193572328,-0.005470537790955869,0,0,0,0,0,0,0
1699,3.956924,3.373199820658593,68.64907018715883,0,0.14101436342024717,0.14102506253960292,0.14647142310530853,-0.005534376459762181,0,0,0,0,0,0,0
1700,13.50952,12.818510137517777,68.63300127045308,0,0.14094941659420293,0.14096472858189255,0.14645762638305507,-0.005581491285003334,0,0,0,0,0,0,0
1701,22.52722,21.608849350307352,68.61874454532388,0,0.14090338923742485,0.1409236617852262,0.14644392165345985,-0.005609432823284991,0,0,0,0,0,0,0
1702,30.84319,29.706293192299118,68.60632031663432,0,0.14087926568248363,0.14090382701592138,0.1464303087978361,-0.005616236088697862,0,0,0,0,0,0,0
1703,38.15102,36.91377165311363,68.59574914862598,0,0.14088003026194987,0.14090665052123655,0.14641678769429814,-0.005600474711140872,0,0,0,0,0,0,0
1704,44.17459,42.969482150512704,68.58705187624956,0,0.14090843897162825,0.14093298821222508,0.146403358217758,-0.00556129265346372,0,0,0,0,0,0,0
