,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks,EDA_Raw,EDA_Clean,EDA_Phasic,EDA_Tonic,SCR_Onsets,SCR_Peaks,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,Index,Condition
0,-10.50385,0.0,74.88562729456568,0,1.9684374065995498,1.968217894573726,-0.04722511453504725,2.015458203415318,0,0,0,0,0,1958,radost
1,-25.6861,0.0,74.92905862986748,0,1.9701012760686658,1.9698778588660715,-0.04582956617075814,2.0157227444836936,0,0,0,0,0,1959,radost
2,-40.37305,0.0,74.97431157367835,0,1.971539542924436,1.9713486037750678,-0.044624870039544066,2.0159889189031244,0,0,0,0,0,1960,radost
3,-54.09424,0.0,75.02155984280469,0,1.972752270014588,1.9726206215973348,-0.043620532781764684,2.016256725611044,0,0,0,0,0,1961,radost
4,-66.72266,0.0,75.07097830651993,0,1.9737519907208392,1.9736895342521705,-0.042820931389133884,2.0165261635189093,0,0,0,0,0,1962,radost
5,-78.68256,0.0,75.12274308394404,0,1.9745512810889232,1.9745557400834677,-0.04222566640338509,2.016797231512783,0,0,0,0,0,1963,radost
6,-90.83246,0.0,75.17703165016907,0,1.9751627171645738,1.9752239047451057,-0.04183007103134345,2.0170699284537976,0,0,0,0,0,1964,radost
7,-104.245,0.0,75.23402295133786,0,1.9755988749935238,1.9757023351585454,-0.04162583718767831,2.017344253178501,0,0,0,0,0,1965,radost
8,-119.6925,0.0,75.29389752890737,0,1.9758723306215078,1.9760022793233198,-0.04160171568464518,2.0176202044990896,0,1,0,0,0,1966,radost
9,-137.066,0.0,75.35683765335088,0,1.975995660094259,1.9761371950231836,-0.041744247526056745,2.017897781203531,0,0,0,0,0,1967,radost
10,-154.793,0.0,75.42302746758214,0,1.9759814394575113,1.9761220276003377,-0.04203848613307685,2.018176982055579,0,0,0,0,0,1968,radost
11,-169.767,0.0,75.49265314041239,0,1.9758422447569977,1.9759725316590722,-0.04246867564049977,2.0184578057946982,0,0,0,0,0,1969,radost
12,-177.7655,0.0,75.56590303038371,0,1.9755906520384523,1.9757046646227836,-0.04301885733956491,2.018740251135896,0,0,0,0,0,1970,radost
13,-174.4582,0.0,75.64296786035685,0,1.9752392373476086,1.9753340723086434,-0.043673384103045006,2.0190243167694777,0,0,0,0,0,1971,radost
14,-156.9202,0.0,75.72404090326812,0,1.9748005767302006,1.9748756788041604,-0.04441733050836793,2.019310001360733,0,0,0,0,0,1972,radost
15,-124.7617,0.0,75.80931817951159,0,1.9742872462319612,1.9743433854766264,-0.04523679382779523,2.0195973035495562,0,0,0,0,0,1973,radost
16,-80.57092,0.0,75.89899866644524,0,1.9737118218986247,1.9737498772947775,-0.04611908770633335,2.0198862219500224,0,0,0,0,0,1974,radost
17,-29.36487,0.0,75.99328452056814,0,1.9730868797759245,1.973106529007037,-0.04705283598301782,2.0201767551499126,0,0,0,0,0,1975,radost
18,22.80835,0.0,76.09238131296597,0,1.9724244208798485,1.9724233991946092,-0.048027978637312306,2.020468901710206,0,0,0,0,0,1976,radost
19,70.49072,0.0,76.19649827867809,0,1.9717316795255568,1.9717092968225347,-0.04903570523751149,2.020762660164541,0,0,0,0,0,1977,radost
20,109.9645,35.54921395958431,76.30584858069864,0,1.9710135331129364,1.9709719026534722,-0.050068333526397425,2.0210580290186497,0,0,0,0,0,1978,radost
21,139.6647,65.10599536730112,76.4206495893892,0,1.9702748422908918,1.9702179267871978,-0.0511191518811577,2.021355006749777,0,0,0,0,0,1979,radost
22,159.8083,84.82049833013974,76.54112317815058,0,1.9695204677083302,1.9694532836645313,-0.05218224430885974,2.0216535918060816,0,0,0,0,0,1980,radost
23,171.5379,95.50754508286205,76.66749603627729,0,1.9687552700141568,1.9686832671044854,-0.0532523154086954,2.0219537826060283,0,0,0,0,0,1981,radost
24,176.2383,98.60359997720528,76.8,1,1.9679841098572781,1.9679127102211231,-0.05432453045450553,2.0222555775377717,0,0,0,0,0,1982,radost
25,175.1121,95.68027827317997,77.18400766554569,0,1.9672118478865996,1.9671461181950036,-0.05539438262271712,2.0225589749585375,0,0,0,0,0,1983,radost
26,169.2003,88.19597954052406,78.04578632859359,0,1.9664433447510272,1.966387765589144,-0.05645759567575691,2.0228639731939984,0,0,0,0,0,1984,radost
27,159.5841,77.4665673077674,79.36769335507171,0,1.965683461099467,1.9656417539023465,-0.05751006640810655,2.0231705705376575,0,0,0,0,1,1985,radost
28,147.516,64.74371788217461,81.1440360333568,0,1.9649370575808254,1.9649120290386157,-0.058547847176269784,2.0234787652502293,0,0,0,0,0,1986,radost
29,134.4535,51.27901170777682,83.37875570506655,0,1.964208994844008,1.9642023620508904,-0.059567165154428114,2.0237885555590323,0,0,0,0,0,1987,radost
30,121.8583,38.3053946887761,86.0836203411503,0,1.96350413353792,1.9635162996328566,-0.06056447184202866,2.024099939657384,0,0,0,0,0,1988,radost
31,110.9863,26.94004213091162,89.27659371654522,0,1.9628273343114682,1.962857093171017,-0.06153651401112224,2.024412915704014,0,0,0,0,0,1989,radost
32,102.7046,18.061024955164516,92.98007547767119,0,1.9621834578135586,1.962227616573199,-0.062480415877279,2.0247274818224823,0,0,0,0,0,1990,radost
33,97.42529,12.215694286838016,97.21868390202577,0,1.961577364693097,1.961630283470206,-0.06339376189737254,2.025043636100618,0,0,0,0,0,1991,radost
34,95.16833,9.590734188063227,102.01619202083249,0,1.9610134942695148,1.961066973738021,-0.06427467024682842,2.0253613765899714,0,0,0,0,0,1992,radost
35,95.70917,10.038282187465395,107.39113816118315,0,1.9604920245339885,1.9605389777019324,-0.06512184861496997,2.025680701305283,0,0,0,0,0,1993,radost
36,98.68372,13.133443491396903,113.35053379357116,0,1.9600106591423339,1.960046964064952,-0.06593462627608841,2.026001608223974,0,0,0,0,0,1994,radost
37,103.6002,18.24359716468931,119.88102868258521,0,1.9595670712722475,1.9595909748544669,-0.06671295914229869,2.026324095285653,0,0,0,0,0,1995,radost
38,109.8303,24.607696666879114,126.93695385257874,0,1.9591589341014293,1.9591704478582326,-0.06745740732707543,2.0266481603916455,0,0,0,0,0,1996,radost
39,116.5569,31.43425290107252,134.42500288839938,0,1.9587839208075768,1.95878426445613,-0.06816908731304414,2.026973801404541,0,0,0,0,0,1997,radost
40,122.9565,38.01738746870788,142.18616689372453,0,1.9584397045683892,1.9584308186935393,-0.06884960287817399,2.0273010161477605,0,0,0,0,0,1998,radost
