,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks,EDA_Raw,EDA_Clean,EDA_Phasic,EDA_Tonic,SCR_Onsets,SCR_Peaks,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,Index,Condition
0,-71.5186,0.0,60.327051004354594,0,0.1499871407091479,0.15006791285904955,-0.0021214865108940464,0.15218939882867522,0,0,0,0,0,1507,zmatek
1,-56.78983,0.0,59.731396720618704,0,0.14984125636560552,0.14992179587875118,-0.0022719547658316577,0.15219375010075956,0,0,0,0,0,1508,zmatek
2,-34.37021,0.0,59.144210502151694,0,0.1497733097076993,0.14984027058226812,-0.00235782051654843,0.15219809055243372,0,0,0,0,0,1509,zmatek
3,-7.226898,0.0,58.56596233716085,0,0.1497781937382003,0.14982396814081542,-0.002378452555618295,0.15220242014748672,1,0,0,0,0,1510,zmatek
4,20.7047,0.0,57.99707722593674,0,0.1498492181498832,0.14987165789813364,-0.0023350815017395042,0.15220673884835745,0,0,0,0,0,1511,zmatek
5,45.74731,0.0,57.43793813548576,0,0.14997969263552272,0.14998039690119958,-0.0022306502690117493,0.1522110466161223,0,0,0,0,0,1512,zmatek
6,65.3797,2.841006342247855,56.888888888888886,0,0.15016292688789362,0.1501457364430863,-0.00206960752410024,0.15221534341051965,0,0,0,0,0,1513,zmatek
7,78.69122,15.77463024939643,56.35023697758389,0,0.15039223059977053,0.15036197191769118,-0.0018576578315671257,0.15221962919000906,0,0,0,0,0,1514,zmatek
8,86.06174,22.576148121168966,55.82225628731304,0,0.1506609134639281,0.15062242087686367,-0.0016014835968356895,0.15222390391186325,0,0,0,0,0,1515,zmatek
9,88.60614,24.027864878066616,55.30518973074787,0,0.15096228517314114,0.15091971393587936,-0.001308454160837275,0.1522281675322892,0,0,0,0,0,1516,zmatek
10,87.54161,21.386208315895654,54.79925178181057,0,0.1512896554201844,0.1512460839371064,-0.0009863366364914884,0.15223242000657478,0,0,0,0,0,1517,zmatek
11,83.90384,16.01685644446552,54.30463090847485,0,0.1516363338978326,0.15159364032284947,-0.0006430215360301963,0.15223666128925648,0,0,0,0,0,1518,zmatek
12,78.5542,9.179648777693616,53.82149190236616,0,0.15199563029886026,0.15195461773789096,-0.0002862741686409678,0.15224089133430435,0,0,0,0,0,1519,zmatek
13,72.35182,1.949548850359931,53.349978104809644,0,0.15236085431604227,0.15232159025502545,7.647958487021135e-05,0.15224511009531902,0,0,0,0,0,1520,zmatek
14,66.25807,0.0,52.89021353011352,0,0.15272531564215328,0.15268764511614483,0.00043832701295905556,0.15224931752573664,0,0,0,0,0,1521,zmatek
15,61.21486,0.0,52.44230488784591,0,0.15308232396996807,0.15304651238772474,0.000792998228620933,0.15225351357903752,0,0,0,0,0,1522,zmatek
16,57.85634,0.0,52.006343506678235,0,0.15342518899226118,0.1533926493752302,0.001134950583588196,0.1522576982089544,0,0,0,0,0,1523,zmatek
17,56.39365,0.0,51.58240716305181,0,0.1537472231411589,0.15372128099213492,0.0014594090371449614,0.1522618713696768,0,0,0,0,0,1524,zmatek
18,56.58377,0.0,51.1705618184867,0,0.1540432578690852,0.15402839950803432,0.0017623659040433696,0.15226603301604816,0,0,0,0,0,1525,zmatek
19,58.0023,0.0,50.770863269812715,0,0.15431216419614435,0.15431072915267857,0.0020405454583490475,0.15227018310375304,0,0,0,0,0,1526,zmatek
20,60.28528,0.0,50.38335871697451,0,0.15455347721967255,0.15456566282515938,0.002291340642453046,0.15227432158949206,0,0,0,0,0,1527,zmatek
21,63.36038,0.0,50.008088253359865,0,0.15476673203700608,0.15479117950107235,0.002512730474073636,0.15227844843114263,0,0,0,0,0,1528,zmatek
22,67.4079,0.0,49.64508628383357,0,0.1549514637454813,0.15498575168935255,0.002703187502946524,0.15228256358790407,0,0,0,0,0,1529,zmatek
23,72.71848,0.0,49.294382875843446,0,0.15510720744243442,0.15514825235441776,0.002861584732840277,0.15228666702042565,0,0,0,0,0,1530,zmatek
24,79.46469,3.3521018590880907,48.956005049105634,0,0.15523349822520177,0.1552778700586059,0.002987110763883418,0.15229075869091688,0,0,0,0,0,1531,zmatek
25,87.42366,11.261752883087818,48.62997800948749,0,0.1553298711911196,0.15537403974909955,0.0030792005793971434,0.1522948385632391,0,0,0,0,0,1532,zmatek
26,96.04937,19.697905577651788,48.31632633279355,0,0.1553958614375242,0.1554363947338428,0.0031374875217396038,0.1522989066029784,0,0,0,0,0,1533,zmatek
27,104.432,27.84175828812219,48.01507510423346,0,0.1554310040617519,0.1554647431281233,0.003161779738834468,0.15230296277749872,0,1,0,0,0,1534,zmatek
28,111.6001,34.885909008815,47.72625101941632,0,0.15543483416113893,0.1554590695980951,0.0031520619276599734,0.15230700705597586,0,0,0,0,0,1535,zmatek
29,116.8366,40.316852638293916,47.44988345278167,0,0.1554068868330216,0.1554195607789526,0.003108520752408846,0.1523110394094115,0,0,0,0,0,1536,zmatek
30,119.9968,44.129031845021544,47.18600549944905,0,0.15534669717473618,0.1553466504986313,0.0030315900681946307,0.15231505981062773,0,0,0,0,0,1537,zmatek
31,121.6552,46.86832676967356,46.934654996552624,0,0.15525380028361896,0.15524107907124973,0.00292201021451874,0.15231906823424168,0,0,0,0,0,1538,zmatek
32,122.9281,49.46547116309983,46.6958755302302,0,0.15512773125700619,0.1551039595880514,0.0027808943062568653,0.1523230646566212,0,0,0,0,0,1539,zmatek
33,125.0781,52.90714749779741,46.46971743456411,0,0.15496802601104862,0.15493684343569689,0.0026097937520144065,0.1523270490558216,0,0,0,0,0,1540,zmatek
34,128.9378,57.865491520859905,46.25623878892896,0,0.15477538303765717,0.15474177726368044,0.0024107552216244476,0.15233102141150398,0,0,0,0,0,1541,zmatek
35,134.5899,64.42993717387672,46.055506420397194,0,0.1545539800224416,0.1545213442828353,0.0021863619447518613,0.15233498170483675,0,0,0,0,0,1542,zmatek
36,141.2509,72.04666451266559,45.86759691809146,0,0.15430864270425285,0.15427868400291853,0.0019397534485930785,0.15233892991838066,0,0,0,0,0,1543,zmatek
37,147.6926,79.68973780868888,45.69259766666197,0,0.1540441968219421,0.15401748613936725,0.0016746194647615032,0.15234286603595937,0,0,0,0,0,1544,zmatek
38,152.7487,86.20393313491151,45.53060790641398,0,0.1537654681143603,0.15374195624059553,0.0013951655567266455,0.15234679004251753,0,0,0,0,0,1545,zmatek
