,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,type,Condition
0,,,,0.14637196379222261,0.02642848908935652,,,0.8470577556444944,-1.921604199945672,246.77828626004447,852.2727272727273,154.49881466588985,249.0948191919854,0.18127860920797742,0.2895531892117855,859.375,69.496875,0.08086909090909092,109.375,60.0,80.0,734.375,3.9285714285714284,176.13663580908982,132.68092585481838,1.3275204003461762,73418.93208622895,0.7532840924623312,5.572778173153037,399.78572327843494,0.6727272727272727,0.7,0.9428571428571428,0.2,49.82698961937716,50.48430394714909,49.170116668316425,44.0,0.391833704528582,0.6081662954714181,110.25588671016746,137.36056394868902,0.698667441973155,0.30133255802684505,110.90311539601706,72.83355738359582,0.5029119741781567,0.4970880258218433,110.57997458578916,109.93782699656072,0.34359528102049275,1.2878542883066384,stimul,zmatek
0,,,,,,,,,,206.40382521285792,771.875,173.85226307126405,207.48525299002176,0.22523370114495747,0.2674057654579536,859.375,23.165625,0.026956363636363636,93.75,60.0,60.0,406.25,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base,zmatek
