,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,type,Condition
0,,,,0.027967070313906172,2.3546434653091976e-05,,,0.9991587739968502,-3.576727521126076,2820.9907891469484,2228.7946428571427,1781.6464549404257,2935.815439476991,0.7993766768285536,1.2657024271786008,1414.0625,648.6374999999999,0.4587049723756906,1996.09375,92.85714285714286,92.85714285714286,6062.5,2.0,2075.935005566344,1462.7200149883763,1.4192292334106338,9539482.794146173,0.7046078085615816,7.68649493899111,4122.5757772004945,0.5,0.6153846153846154,0.875,0.0,50.982474774296335,55.50226441240853,49.16473563989644,38.46153846153847,0.4662168699719407,0.533783130028059,1417.6261494976675,1516.876228582458,0.7376448531115894,0.2623551468884106,1256.27541928896,749.2141971011653,0.5562513262494081,0.44374867375059174,1339.3826616858296,1196.2933181240471,0.08004270767353594,-inf,stimul,strach
0,,,,,,,,,,265.625,1773.4375,187.82523875267668,,0.10591026678565028,0.14977973568281938,1773.4375,196.90781249999998,0.111031718061674,132.8125,50.0,50.0,265.625,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base,strach
