timestamp,value,norm_ts
1618826274.74587,31.53,0.15687012672424316
1618826274.99588,31.53,0.40687990188598633
1618826275.24589,31.53,0.6568899154663086
1618826275.4959,31.53,0.9068999290466309
1618826275.74591,31.55,1.1569099426269531
1618826275.99592,31.55,1.4069199562072754
1618826276.24593,31.55,1.6569299697875977
1618826276.49595,31.55,1.9069499969482422
1618826276.74596,31.55,2.1569600105285645
1618826276.99597,31.55,2.4069700241088867
1618826277.24598,31.55,2.656980037689209
1618826277.49599,31.55,2.9069900512695312
1618826277.746,31.55,3.1570000648498535
1618826277.99602,31.55,3.407020092010498
1618826278.24603,31.55,3.6570301055908203
1618826278.49604,31.55,3.9070401191711426
1618826278.74605,31.55,4.157049894332886
1618826278.99606,31.55,4.407059907913208
1618826279.24607,31.55,4.65706992149353
1618826279.49609,31.55,4.907089948654175
1618826279.7461,31.57,5.157099962234497
1618826279.99611,31.57,5.407109975814819
1618826280.24612,31.57,5.657119989395142
1618826280.49613,31.57,5.907130002975464
1618826280.74614,31.55,6.157140016555786
1618826280.99615,31.55,6.407150030136108
1618826281.24617,31.55,6.657170057296753
1618826281.49618,31.55,6.907180070877075
1618826281.74619,31.57,7.1571900844573975
1618826281.9962,31.57,7.40720009803772
1618826282.24621,31.57,7.657210111618042
1618826282.49622,31.57,7.907220125198364
1618826282.74624,31.55,8.15723991394043
1618826282.99625,31.55,8.407249927520752
1618826283.24626,31.55,8.657259941101074
1618826283.49627,31.55,8.907269954681396
1618826283.74628,31.55,9.157279968261719
1618826283.99629,31.55,9.407289981842041
1618826284.2463,31.55,9.657299995422363
1618826284.49632,31.55,9.907320022583008
1618826284.74633,31.55,10.15733003616333
1618826284.99634,31.55,10.407340049743652
1618826285.24635,31.55,10.657350063323975
1618826285.49636,31.55,10.907360076904297
1618826285.74637,31.55,11.15737009048462
1618826285.99639,31.55,11.407390117645264
1618826286.2464,31.55,11.657400131225586
1618826286.49641,31.55,11.907409906387329
1618826286.74642,31.55,12.157419919967651
1618826286.99643,31.55,12.407429933547974
1618826287.24644,31.55,12.657439947128296
1618826287.49646,31.55,12.90745997428894
1618826287.74647,31.57,13.157469987869263
1618826287.99648,31.57,13.407480001449585
1618826288.24649,31.57,13.657490015029907
1618826288.4965,31.57,13.90750002861023
1618826288.74651,31.57,14.157510042190552
1618826288.99653,31.57,14.407530069351196
1618826289.24654,31.57,14.657540082931519
1618826289.49655,31.57,14.90755009651184
1618826289.74656,31.55,15.157560110092163
1618826289.99657,31.55,15.407570123672485
1618826290.24658,31.55,15.657579898834229
1618826290.49659,31.55,15.90758991241455
1618826290.74661,31.55,16.157609939575195
1618826290.99662,31.55,16.407619953155518
1618826291.24663,31.55,16.65762996673584
1618826291.49664,31.55,16.907639980316162
1618826291.74665,31.53,17.157649993896484
1618826291.99666,31.53,17.407660007476807
1618826292.24668,31.53,17.65768003463745
1618826292.49669,31.53,17.907690048217773
1618826292.7467,31.55,18.157700061798096
1618826292.99671,31.55,18.407710075378418
1618826293.24672,31.55,18.65772008895874
1618826293.49673,31.55,18.907730102539062
1618826293.74674,31.53,19.157740116119385
1618826293.99676,31.53,19.40775990486145
1618826294.24677,31.53,19.657769918441772
1618826294.49678,31.53,19.907779932022095
1618826294.74679,31.55,20.157789945602417
1618826294.9968,31.55,20.40779995918274
1618826295.24681,31.55,20.65780997276306
1618826295.49683,31.55,20.907829999923706
1618826295.74684,31.55,21.15784001350403
1618826295.99685,31.55,21.40785002708435
1618826296.24686,31.55,21.657860040664673
1618826296.49687,31.55,21.907870054244995
1618826296.74688,31.55,22.157880067825317
1618826296.9969,31.55,22.407900094985962
1618826297.24691,31.55,22.657910108566284
1618826297.49692,31.55,22.907920122146606
1618826297.74693,31.51,23.15792989730835
1618826297.99694,31.51,23.407939910888672
1618826298.24695,31.51,23.657949924468994
1618826298.49696,31.51,23.907959938049316
1618826298.74698,31.53,24.15797996520996
1618826298.99699,31.53,24.407989978790283
1618826299.247,31.53,24.657999992370605
1618826299.49701,31.53,24.908010005950928
1618826299.74702,31.53,25.15802001953125
1618826299.99703,31.53,25.408030033111572
1618826300.24705,31.53,25.658050060272217
1618826300.49706,31.53,25.90806007385254
1618826300.74707,31.53,26.15807008743286
1618826300.99708,31.53,26.408080101013184
1618826301.24709,31.53,26.658090114593506
1618826301.4971,31.53,26.908100128173828
1618826301.74712,31.53,27.158119916915894
1618826301.99713,31.53,27.408129930496216
1618826302.24714,31.53,27.658139944076538
1618826302.49715,31.53,27.90814995765686
1618826302.74716,31.53,28.158159971237183
1618826302.99717,31.53,28.408169984817505
1618826303.24718,31.53,28.658179998397827
1618826303.4972,31.53,28.90820002555847
1618826303.74721,31.53,29.158210039138794
1618826303.99722,31.53,29.408220052719116
1618826304.24723,31.53,29.65823006629944
1618826304.49724,31.53,29.90824007987976
1618826304.74725,31.55,30.158250093460083
1618826304.99727,31.55,30.408270120620728
1618826305.24728,31.55,30.65827989578247
1618826305.49729,31.55,30.908289909362793
1618826305.7473,31.55,31.158299922943115
1618826305.99731,31.55,31.408309936523438
1618826306.24732,31.55,31.65831995010376
1618826306.49734,31.55,31.908339977264404
1618826306.74735,31.53,32.15834999084473
1618826306.99736,31.53,32.40836000442505
1618826307.24737,31.53,32.65837001800537
1618826307.49738,31.53,32.90838003158569
1618826307.74739,31.55,33.158390045166016
1618826307.9974,31.55,33.40840005874634
1618826308.24742,31.55,33.65842008590698
1618826308.49743,31.55,33.908430099487305
1618826308.74744,31.53,34.15844011306763
1618826308.99745,31.53,34.40845012664795
