timestamp,value,norm_ts
1618935969.63048,0.7656602,24.31336998939514
1618935970.41177,0.7812862,25.09466004371643
1618935971.11493,0.7031577,25.79781985282898
1618935971.77121,0.6562803,26.454099893569946
1618935972.38061,0.6094031,27.063499927520752
1618935972.95876,0.5781519,27.641649961471558
1618935973.56816,0.6094031,28.251049995422363
1618935974.16194,0.5937774,28.84483003616333
1618935974.78697,0.6250291,29.469859838485718
1618935975.4745,0.6875317,30.157389879226685
1618935976.20891,0.7344091,30.891799926757812
1618935976.92769,0.7187833,31.61057996749878
1618935977.61523,0.6875317,32.29812002182007
1618935978.34964,0.7344091,33.03252983093262
1618935979.05279,0.7031577,33.73567986488342
1618935979.75595,0.7031574,34.43883991241455
1618935980.42786,0.6719062,35.11074995994568
1618935981.09976,0.671906,35.782649993896484
1618935993.8816,0.7344091,48.56448984146118
1618935994.60039,0.7187833,49.28327989578247
1618935995.30355,0.7031574,49.9864399433136
1618935996.03795,0.7344091,50.720839977264404
1618935996.74111,0.7031574,51.42400002479553
1618935997.42864,0.6875319,52.11152982711792
1618935998.11618,0.6875319,52.79906988143921
1618935998.83496,0.7187831,53.517849922180176
1618936014.8982,0.6562803,69.5810899734497
1618936015.64824,0.7500348,70.331130027771
1618936016.3514,0.7031577,71.03428983688354
1618936016.97642,0.6250288,71.65930986404419
1618936017.67958,0.7031577,72.36246991157532
1618936018.32024,0.6406546,73.00312995910645
1618936018.99214,0.6719062,73.67502999305725
1618936019.57029,0.5781517,74.25318002700806
1618936020.10157,0.5312746,74.78445982933044
