timestamp,value,norm_ts
1618820822.013,0.194692,1.509890079498291
1618820822.263,0.1972537,1.759890079498291
1618820822.513,0.1972537,2.009890079498291
1618820822.763,0.1934111,2.259890079498291
1618820823.013,0.1934111,2.509890079498291
1618820823.263,0.1972537,2.759890079498291
1618820823.513,0.1972537,3.009890079498291
1618820823.763,0.1934111,3.259890079498291
1618820824.013,0.1921302,3.509890079498291
1618820824.263,0.1972537,3.759890079498291
1618820824.513,0.1985346,4.009890079498291
1618820824.763,0.194692,4.259890079498291
1618820825.013,0.194692,4.509890079498291
1618820825.263,0.1972537,4.759890079498291
1618820825.513,0.1985346,5.009890079498291
1618820825.763,0.194692,5.259890079498291
1618820826.013,0.1959728,5.509890079498291
1618820826.263,0.1998155,5.759890079498291
1618820826.513,0.1998155,6.009890079498291
1618820826.763,0.1908494,6.259890079498291
1618820827.013,0.1959728,6.509890079498291
1618820827.263,0.1972537,6.759890079498291
1618820827.513,0.1985346,7.009890079498291
1618820827.763,0.1972537,7.259890079498291
1618820828.013,0.1959728,7.509890079498291
1618820828.263,0.1998155,7.759890079498291
1618820828.513,0.1998155,8.009890079498291
1618820828.763,0.1972537,8.259890079498291
1618820829.013,0.1985346,8.509890079498291
1618820829.263,0.2010963,8.759890079498291
1618820829.513,0.1985346,9.009890079498291
1618820829.763,0.1972537,9.259890079498291
1618820830.013,0.1998155,9.509890079498291
1618820830.263,0.2010963,9.759890079498291
1618820830.513,0.2010963,10.009890079498291
1618820830.763,0.1998155,10.259890079498291
1618820831.013,0.1985346,10.509890079498291
1618820831.263,0.2010963,10.759890079498291
1618820831.513,0.2023772,11.009890079498291
1618820831.763,0.2010963,11.259890079498291
1618820832.013,0.2010963,11.509890079498291
1618820832.263,0.2010963,11.759890079498291
1618820832.513,0.2036581,12.009890079498291
1618820832.763,0.1998155,12.259890079498291
1618820833.013,0.1998155,12.509890079498291
1618820833.263,0.2036581,12.759890079498291
1618820833.513,0.2049389,13.009890079498291
1618820833.763,0.2023772,13.259890079498291
1618820834.013,0.2010963,13.509890079498291
1618820834.263,0.2036581,13.759890079498291
1618820834.513,0.2049389,14.009890079498291
1618820834.763,0.2010963,14.259890079498291
1618820835.013,0.2010963,14.509890079498291
1618820835.263,0.2049389,14.759890079498291
1618820835.513,0.2036581,15.009890079498291
1618820835.763,0.1998155,15.259890079498291
1618820836.013,0.2023772,15.509890079498291
1618820836.263,0.2023772,15.759890079498291
1618820836.513,0.2036581,16.00989007949829
1618820836.763,0.2010963,16.25989007949829
1618820837.013,0.2010963,16.50989007949829
1618820837.263,0.2036581,16.75989007949829
1618820837.513,0.2049389,17.00989007949829
1618820837.763,0.1998155,17.25989007949829
1618820838.013,0.2023772,17.50989007949829
1618820838.263,0.2049389,17.75989007949829
1618820838.513,0.2062198,18.00989007949829
1618820838.763,0.2023772,18.25989007949829
1618820839.013,0.2036581,18.50989007949829
1618820839.263,0.2126241,18.75989007949829
1618820839.513,0.2075007,19.00989007949829
1618820839.763,0.2049389,19.25989007949829
1618820840.013,0.2113433,19.50989007949829
1618820840.263,0.2113433,19.75989007949829
1618820840.513,0.2100624,20.00989007949829
1618820840.763,0.2087815,20.25989007949829
1618820841.013,0.2113433,20.50989007949829
1618820841.263,0.2100624,20.75989007949829
1618820841.513,0.2100624,21.00989007949829
1618820841.763,0.2062198,21.25989007949829
1618820842.013,0.2087815,21.50989007949829
1618820842.263,0.2100624,21.75989007949829
1618820842.513,0.2062198,22.00989007949829
1618820842.763,0.2062198,22.25989007949829
1618820843.013,0.2075007,22.50989007949829
1618820843.263,0.2062198,22.75989007949829
1618820843.513,0.2062198,23.00989007949829
1618820843.763,0.2049389,23.25989007949829
1618820844.013,0.2075007,23.50989007949829
1618820844.263,0.2075007,23.75989007949829
1618820844.513,0.2036581,24.00989007949829
1618820844.763,0.2049389,24.25989007949829
1618820845.013,0.2075007,24.50989007949829
1618820845.263,0.2177476,24.75989007949829
1618820845.513,0.2075007,25.00989007949829
1618820845.763,0.2075007,25.25989007949829
1618820846.013,0.2075007,25.50989007949829
1618820846.263,0.2087815,25.75989007949829
1618820846.513,0.2036581,26.00989007949829
1618820846.763,0.2062198,26.25989007949829
1618820847.013,0.2075007,26.50989007949829
1618820847.263,0.2049389,26.75989007949829
1618820847.513,0.2049389,27.00989007949829
1618820847.763,0.2075007,27.25989007949829
1618820848.013,0.2087815,27.50989007949829
1618820848.263,0.2062198,27.75989007949829
1618820848.513,0.2062198,28.00989007949829
1618820848.763,0.2062198,28.25989007949829
1618820849.013,0.2087815,28.50989007949829
1618820849.263,0.2062198,28.75989007949829
1618820849.513,0.2049389,29.00989007949829
1618820849.763,0.2075007,29.25989007949829
1618820850.013,0.2087815,29.50989007949829
1618820850.263,0.2075007,29.75989007949829
1618820850.513,0.2049389,30.00989007949829
1618820850.763,0.2075007,30.25989007949829
1618820851.013,0.2087815,30.50989007949829
1618820851.263,0.2075007,30.75989007949829
1618820851.513,0.2036581,31.00989007949829
1618820851.763,0.2100624,31.25989007949829
1618820852.013,0.2113433,31.50989007949829
1618820852.263,0.2087815,31.75989007949829
1618820852.513,0.2087815,32.00989007949829
1618820852.763,0.2126241,32.25989007949829
1618820853.013,0.213905,32.50989007949829
1618820853.263,0.2113433,32.75989007949829
1618820853.513,0.213905,33.00989007949829
1618820853.763,0.2203093,33.25989007949829
1618820854.013,0.224152,33.50989007949829
1618820854.263,0.2203093,33.75989007949829
1618820854.513,0.2254328,34.00989007949829
1618820854.763,0.2318372,34.25989007949829
1618820855.013,0.2382415,34.50989007949829
