,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks,EDA_Raw,EDA_Clean,EDA_Phasic,EDA_Tonic,SCR_Onsets,SCR_Peaks,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,Index,Condition
0,0.9073715,14.55859714950806,89.00041502291931,0,0.3147789445138532,0.31476246357187126,0.00339492143982053,0.31122765903434907,0,0,0,0,0,4937,neutral
1,4.964134,17.543219437784515,89.15070794261518,0,0.3146402210231103,0.3146065712613894,0.003253430355227176,0.3112115262677441,0,0,0,0,0,4938,neutral
2,7.035828,18.277727982029074,89.30232558139535,1,0.31445131717006375,0.3144013925393414,0.003062641122791557,0.3111953965994165,0,0,0,0,0,4939,neutral
3,7.344604,16.87476550270175,89.4673500849224,0,0.3142076724438911,0.31414643899717704,0.0028220653268948436,0.31117927001833784,0,0,0,0,0,4940,neutral
4,6.007278,13.523574770156918,89.65730020566136,0,0.3139054294040659,0.31384270146068116,0.002532693784489633,0.311163146515327,0,0,0,0,0,4941,neutral
5,3.175091,8.520563813490268,89.87122518425525,0,0.31354852062322497,0.31349271340716767,0.0021970599624329783,0.3111470260829114,0,0,0,0,0,4942,neutral
6,-0.85746,2.35558121963764,90.10819147161831,0,0.31314572832783827,0.3131005541272157,0.0018192431393902505,0.3111309087151607,0,0,0,0,0,4943,neutral
7,-5.522488,0.0,90.36727725310492,0,0.3127059080136595,0.3126717893287544,0.0014048090101132144,0.3111147944074945,0,0,0,0,0,4944,neutral
8,-9.956223,0.0,90.64756719684613,0,0.31223791517644345,0.31221335020782837,0.0009606887564235604,0.31109868315646544,0,0,0,0,0,4945,neutral
9,-13.13576,0.0,90.9481473994241,0,0.3117506053119438,0.31173335511996303,0.0004950007188165782,0.31108257495952146,0,0,0,0,0,4946,neutral
10,-14.25158,0.0,91.26810050687699,0,0.31125283391591463,0.31124088064235533,1.6821458907645317e-05,0.3110664698147515,0,0,0,0,0,4947,neutral
11,-13.17855,0.0,91.6065009935701,0,0.31075345648410985,0.31074569092813925,-0.00046408488603471676,0.3110503677206187,0,0,0,0,0,4948,neutral
12,-10.71886,0.0,91.96241058580259,0,0.3102613285122831,0.31025793584102435,-0.0009375684681752608,0.31103426867568684,0,0,0,0,0,4949,neutral
13,-8.67977,0.0,92.33487382120401,0,0.30978530549618927,0.30978782949949885,-0.0013934151846329765,0.3110181726783446,0,0,0,0,0,4950,neutral
14,-9.50593,0.0,92.72291373906154,0,0.30933424293158196,0.3093453216350391,-0.0018216753189993409,0.3110020797265352,0,0,0,0,0,4951,neutral
15,-15.5118,0.0,93.12552770074873,0,0.3089169963142152,0.30893977462223504,-0.002212986510951213,0.31098598981749576,0,0,0,0,0,4952,neutral
16,-27.9839,0.0,93.5416833434334,0,0.30854242113984304,0.30857965915561886,-0.002558878079176209,0.310969902947512,0,0,0,0,0,4953,neutral
17,-46.3919,0.0,93.97031467424812,0,0.3082193729042192,0.3082722812513654,-0.0028520440194477856,0.31095381911169473,0,0,0,0,0,4954,neutral
18,-68.29136,0.0,94.4103183161307,0,0.30795670710309825,0.3080235524184461,-0.003086572833271971,0.3109377383037823,0,0,0,0,0,4955,neutral
19,-89.7824,0.0,94.860549920588,0,0.307763279232234,0.3078378133373449,-0.003258123849003531,0.3109216605159729,0,0,0,0,0,4956,neutral
20,-106.7019,0.0,95.31982076670197,0,0.3076472673776386,0.30771771910822593,-0.0033640419735432954,0.31090558573879123,0,0,0,0,0,4957,neutral
21,-115.8521,0.0,95.78689456977166,0,0.30760816088616255,0.30766419109068593,-0.003403405852486547,0.3108895139609901,1,0,0,0,0,4958,neutral
22,-116.0812,0.0,96.26048452704089,0,0.3076394311394012,0.3076764367216059,-0.003377008052210542,0.31087344516949106,0,0,0,0,0,4959,neutral
23,-108.5926,0.0,96.73925063196829,0,0.3077344289545694,0.3077520348086369,-0.00328726976636525,0.3108573793493618,0,0,0,0,0,4960,neutral
24,-96.55316,0.0,97.22179729240337,0,0.307886505148882,0.3078870801042365,-0.0031380962418520474,0.31084131648383234,0,0,0,0,0,4961,neutral
25,-84.23303,0.0,97.706671291782,0,0.30808901053955406,0.3080763778945959,-0.0029346821899471367,0.3108252565543468,0,0,0,0,0,4962,neutral
26,-75.65598,0.0,98.1923601359714,0,0.3083352959438004,0.30831367717112096,-0.0026832786149057343,0.31080919954064967,0,0,0,0,0,4963,neutral
27,-73.29845,0.0,98.67729083159482,0,0.3086187121788363,0.30859192978232386,-0.0023909336621867746,0.31079314542090347,0,0,0,0,0,4964,neutral
28,-77.07109,0.0,99.15982914444669,0,0.30893261006187617,0.3089035627237253,-0.0020652203286945494,0.3107770941718335,0,0,0,0,0,4965,neutral
29,-84.04604,0.0,99.63827938885996,0,0.309270340410135,0.3092407512459945,-0.0017139633548064557,0.31076104576889685,0,0,0,0,0,4966,neutral
30,-88.97185,0.0,100.11088480048137,0,0.309625254040828,0.3095956815412886,-0.0013449765382200964,0.3107450001864701,0,0,0,0,0,4967,neutral
31,-85.71809,0.0,100.57582854571588,0,0.30999070177117033,0.30996079320668196,-0.0009658202707260029,0.3107289573980525,0,0,0,0,0,4968,neutral
32,-69.13831,0.0,101.03123542097435,0,0.31036003441837623,0.31032899332308594,-0.0005835874594997087,0.3107129173764789,0,0,0,0,0,4969,neutral
33,-36.92673,0.0,101.47517429365205,0,0.3107266027996609,0.31069383572455106,-0.00020472425801783321,0.310696880094139,0,0,0,0,0,4970,neutral
