,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
0,-88.55104,0.0,80.02283756779903,0,1.0967260000000003,1.096786666717992,1.095126391228554,0.0016604270993356793,0,0,0,0,0,0,1
1,-97.88506,0.0,80.02283756779903,0,1.0967497549153482,1.0969018421028012,1.0951176608406177,0.0017843333690323259,0,0,0,0,0,0,1
2,-107.2984,0.0,80.02283756779903,0,1.0968199811857071,1.0970164728119143,1.095108869837562,0.0019077555779360988,0,0,0,0,0,0,1
3,-116.9577,0.0,80.02283756779903,0,1.0969351210975513,1.097139146709153,1.0951000180163104,0.002039281792931939,0,0,0,0,0,0,1
4,-127.1279,0.0,80.02283756779903,0,1.0970936169373537,1.0972781931291489,1.0950911051748962,0.0021872415506045584,0,0,0,0,0,0,0
5,-138.0922,0.0,80.02283756779903,0,1.097293910991588,1.0974412761012253,1.0950821311125407,0.0023592990810416803,0,0,0,0,0,0,0
6,-149.7884,0.0,80.02283756779903,0,1.097534445546728,1.0976350685988518,1.0950730956297432,0.00256212755720057,0,0,0,0,0,0,0
7,-161.4025,0.0,80.02283756779903,0,1.0978136628892465,1.097865017749465,1.095063998528381,0.0028011743046262487,0,0,0,0,0,0,0
8,-171.179,0.0,80.02283756779903,0,1.098130005305618,1.0981352009511276,1.0950548396118291,0.0030805169179921213,0,0,0,0,0,0,0
9,-176.5843,0.0,80.02283756779903,0,1.0984819150823153,1.0984482645985414,1.0950456186851008,0.003402801986972723,0,0,0,0,0,0,0
10,-174.9397,0.0,80.02283756779903,0,1.0988678345058125,1.098805431264802,1.09503633555501,0.0037692522778353427,0,0,0,0,0,0,0
11,-164.2372,0.0,80.02283756779903,0,1.0992862058625825,1.0992065579489407,1.0950269900303593,0.004179724980795161,0,0,0,0,0,0,0
12,-143.6768,0.0,80.02283756779903,0,1.0997354714390994,1.099650227280519,1.0950175819221528,0.004632802914394887,0,0,0,0,0,0,0
13,-113.8814,0.0,80.02283756779903,0,1.1002140735218364,1.100133855016771,1.095008111043833,0.00512590202241167,0,0,0,0,0,0,0
14,-76.74005,0.0,80.02283756779903,0,1.100720454397267,1.1006538002505426,1.0949985772115443,0.005655381581533422,0,0,0,0,0,0,0
15,-34.9612,0.0,80.02283756779903,0,1.1012530563518652,1.1012054688540682,1.094988980244417,0.006216647644849171,0,0,0,0,0,0,0
16,8.240402,0.0,80.02283756779903,0,1.101810321672104,1.101783405185387,1.0949793199648743,0.006804244747960513,0,0,0,0,0,0,0
17,49.37289,16.02759521594968,80.02283756779903,0,1.1023897834438092,1.1023813714068758,1.0949695961989563,0.007411935227188918,0,0,0,0,0,0,0
18,85.01776,50.54172872528035,80.02283756779903,0,1.1029845142279793,1.1029924174508312,1.0949598087766592,0.008032769184820111,0,0,0,0,0,0,0
19,112.2608,76.6793501565084,80.02283756779903,0,1.1035862209092062,1.1036089474162583,1.0949499575322867,0.008659150885539774,0,0,0,0,0,0,0
20,129.2586,92.978707745624,80.02283756779903,0,1.1041866100210613,1.1042227898627015,1.0949400423048077,0.009282909049908597,0,0,0,0,0,0,0
21,135.7033,99.27399333032604,80.02283756779903,1,1.1047773880971168,1.1048252800824678,1.094930062938218,0.009895379126222839,0,0,0,0,0,0,0
22,132.8267,96.56748070435435,79.51494660831347,0,1.1053502616709439,1.1054073620558704,1.0949200192818997,0.010487505245398572,0,0,0,0,0,0,0
23,122.8397,86.64479896561919,79.02445085052207,0,1.1058969372761152,1.1059597165232617,1.0949099111909746,0.01104996829265106,0,0,0,0,0,0,0
24,108.1827,71.56530218543767,78.5507540394675,0,1.1064091214462017,1.106472919549717,1.0948997385266441,0.011573344471838384,0,0,0,0,0,0,0
25,90.76083,53.21286172848954,78.0932898352578,0,1.1068785207147758,1.106937633240367,1.0948895011565147,0.012048296020470285,0,0,0,0,0,0,0
26,71.73358,33.057347948124075,77.65152000900432,0,1.1072968416154085,1.107344827051913,1.0948791989548978,0.012465792520920267,0,0,0,0,0,0,0
27,51.76711,12.170192484797745,77.22493276844679,0,1.1076557906816726,1.1076860246561548,1.0948688318030833,0.012817357763682492,0,0,0,0,0,0,0
28,31.46533,0.0,76.81304120252459,0,1.1079470744471387,1.107953567818259,1.0948583995895798,0.013095333625399202,0,0,0,0,0,0,0
29,11.78896,0.0,76.41538183515732,0,1.1081623994453795,1.1081408855792347,1.0948479022103164,0.01329314925113448,0,0,0,0,0,0,0
30,-5.925369,0.0,76.03151327939862,0,1.1082934722099664,1.1082427545316598,1.094837339568802,0.01340558132994124,0,0,0,0,0,0,0
31,-20.19724,0.0,75.66101498393446,0,1.1083319992744713,1.108255534498366,1.0948267115762387,0.013428989773433474,0,1,0,-2147483648,-2147483648,0,0
32,-29.89496,0.0,75.30348606462255,0,1.1082696871724658,1.1081773637599355,1.0948160181515865,0.013361512943216847,0,0,0,0,0,0,0
33,-34.27237,0.0,74.95854421442222,0,1.1081002805338624,1.108008299304684,1.0948052592215758,0.013203207900860447,0,0,0,0,0,0,0
34,-33.06514,0.0,74.62582468565184,0,1.107829827393166,1.1077503903796617,1.0947944347206684,0.012956123958936005,0,0,0,0,0,0,0
35,-26.41541,0.0,74.30497933904046,0,1.107468969557439,1.1074076776425394,1.0947835445909657,0.012624301832996138,0,0,0,0,0,0,0
