timestamp,value,norm_ts
1618935299.67758,85.32937,0.0
1618935300.38074,85.3294,0.7031598091125488
1618935301.08389,85.32937,1.4063098430633545
1618935301.78705,85.32937,2.1094698905944824
1618935302.45896,89.2982,2.7813799381256104
1618935303.09961,93.65418,3.422029972076416
1618935303.74027,93.65421,4.062689781188965
1618935304.3653,95.99557,4.687719821929932
1618935304.9747,98.45695,5.297119855880737
1618935305.61535,93.65421,5.937769889831543
1618935306.24038,95.99553,6.56279993057251
1618935306.88104,93.65421,7.203459978103638
1618935307.53732,91.42432,7.859739780426025
1618935308.20922,89.2982,8.531639814376831
1618935308.89676,87.26867,9.21917986869812
1618935309.59991,85.3294,9.922329902648926
1618935310.30307,85.32937,10.625489950180054
1618935310.97498,89.2982,11.297399997711182
1618935311.64688,89.29817,11.969299793243408
1618935312.28754,93.65421,12.609959840774536
1618935312.91257,95.99553,13.234989881515503
1618935313.5376,95.99557,13.86001992225647
1618935314.13137,101.0479,14.453789949417114
1618935314.7564,95.99557,15.078819990158081
1618935315.41268,91.42435,15.735099792480469
1618935316.08459,89.29817,16.407009840011597
1618935316.72524,93.65421,17.047659873962402
1618935317.4284,85.32937,17.75081992149353
1618935318.05343,95.99557,18.375849962234497
1618935318.63158,103.7789,18.953999996185303
1618935319.20973,103.779,19.53214979171753
1618935319.81914,98.45699,20.141559839248657
1618935320.44417,95.99553,20.766589879989624
1618935321.10045,91.42435,21.42286992073059
1618935321.78798,87.26867,22.110399961471558
1618935322.53801,79.99628,22.860429763793945
1618935323.28805,79.99632,23.610469818115234
1618935324.03808,79.99628,24.3604998588562
1618935337.78872,87.26867,38.11113977432251
1618935338.46063,89.2982,38.78304982185364
1618935339.13253,89.29817,39.45494985580444
1618935339.78881,91.42435,40.11122989654541
1618935340.41384,95.99553,40.73625993728638
1618935341.03887,95.99557,41.361289978027344
1618935354.35199,79.99632,54.67440986633301
1618935355.02389,89.29817,55.34630990028381
1618935355.66455,93.65421,55.98696994781494
1618935356.28958,95.99553,56.61199998855591
1618935356.9146,95.99557,57.237019777297974
1618935357.57089,91.42432,57.89330983161926
1618935358.21154,93.65421,58.53395986557007
1618935358.89907,87.26867,59.221489906311035
1618935359.55535,91.42435,59.877769947052
