timestamp,value,norm_ts
1617796226.75226,3.127403,1.3889498710632324
1617796226.76788,4.8349,1.4045698642730713
1617796226.78351,5.868721,1.4201998710632324
1617796226.79914,6.249924,1.4358298778533936
1617796226.81476,6.012566,1.4514498710632324
1617796226.83039,5.184502,1.4670798778533936
1617796226.84601,3.856575,1.4826998710632324
1617796226.86164,2.254555,1.4983298778533936
1617796226.87726,0.7176437,1.5139498710632324
1617796226.89289,-0.3602905,1.5295798778533936
1617796226.90852,-0.6957092,1.5452098846435547
1617796226.92414,-0.2281914,1.5608298778533936
1617796226.93977,0.7984886,1.5764598846435547
1617796226.95539,1.930267,1.5920798778533936
1617796226.97102,2.683201,1.6077098846435547
1617796226.98664,2.754959,1.6233298778533936
1617796227.00227,2.127773,1.6389598846435547
1617796227.0179,1.028976,1.6545898914337158
1617796227.03352,-0.2228928,1.6702098846435547
1617796227.04915,-1.414116,1.6858398914337158
1617796227.06477,-2.503937,1.7014598846435547
1617796227.0804,-3.656763,1.7170898914337158
1617796227.09602,-5.069294,1.7327098846435547
1617796227.11165,-6.874397,1.7483398914337158
1617796227.12728,-9.064233,1.763969898223877
1617796227.1429,-11.50917,1.7795898914337158
1617796227.15853,-14.05248,1.795219898223877
1617796227.17415,-16.60913,1.8108398914337158
1617796227.18978,-19.26954,1.826469898223877
1617796227.2054,-22.23339,1.8420898914337158
1617796227.22103,-25.68332,1.857719898223877
1617796227.23666,-29.63919,1.873349905014038
1617796227.25228,-33.76791,1.888969898223877
1617796227.26791,-37.39963,1.904599905014038
1617796227.28353,-39.67105,1.920219898223877
1617796227.29916,-39.80901,1.935849905014038
1617796227.31478,-37.37985,1.951469898223877
1617796227.33041,-32.44071,1.967099905014038
1617796227.34604,-25.52115,1.9827299118041992
1617796227.36166,-17.41295,1.998349905014038
1617796227.37729,-8.986832,2.013979911804199
1617796227.39291,-0.9547501,2.029599905014038
1617796227.40854,6.198895,2.045229911804199
1617796227.42416,12.2366,2.060849905014038
1617796227.43979,17.08888,2.076479911804199
1617796227.45542,20.81417,2.0921099185943604
1617796227.47104,23.50401,2.107729911804199
1617796227.48667,25.23913,2.1233599185943604
1617796227.50229,26.06762,2.138979911804199
1617796227.51792,26.01856,2.1546099185943604
1617796227.53354,25.16707,2.170229911804199
1617796227.54917,23.69793,2.1858599185943604
1617796227.5648,21.90387,2.2014899253845215
1617796227.58042,20.10436,2.2171099185943604
1617796227.59605,18.58515,2.2327399253845215
1617796227.61167,17.48331,2.2483599185943604
1617796227.6273,16.78897,2.2639899253845215
1617796227.64292,16.43668,2.2796099185943604
1617796227.65855,16.367,2.2952399253845215
1617796227.67418,16.58694,2.3108699321746826
1617796227.6898,17.12273,2.3264899253845215
1617796227.70543,17.91719,2.3421199321746826
1617796227.72105,18.84538,2.3577399253845215
1617796227.73668,19.66037,2.3733699321746826
1617796227.7523,20.08853,2.3889899253845215
1617796227.76793,19.95972,2.4046199321746826
1617796227.78356,19.23526,2.4202499389648438
1617796227.79918,17.92921,2.4358699321746826
1617796227.81481,16.08815,2.4514999389648438
1617796227.83043,13.72032,2.4671199321746826
1617796227.84606,10.81332,2.4827499389648438
1617796227.86168,7.466888,2.4983699321746826
1617796227.87731,3.869095,2.5139999389648438
1617796227.89294,0.3122253,2.529629945755005
1617796227.90856,-2.998734,2.5452499389648438
1617796227.92419,-6.02562,2.560879945755005
1617796227.93981,-8.979538,2.5764999389648438
1617796227.95544,-12.21632,2.592129945755005
1617796227.97106,-16.08786,2.6077499389648438
1617796227.98669,-20.76682,2.623379945755005
1617796228.00232,-26.11819,2.639009952545166
1617796228.01794,-31.71214,2.654629945755005
1617796228.03357,-36.85072,2.670259952545166
1617796228.04919,-40.72838,2.685879945755005
1617796228.06482,-42.54825,2.701509952545166
1617796228.08044,-41.71458,2.717129945755005
1617796228.09607,-37.99477,2.732759952545166
1617796228.1117,-31.59702,2.748389959335327
1617796228.12732,-23.16788,2.764009952545166
1617796228.14295,-13.61089,2.779639959335327
1617796228.15857,-3.884918,2.795259952545166
1617796228.1742,5.244904,2.810889959335327
1617796228.18982,13.23639,2.826509952545166
1617796228.20545,19.81192,2.842139959335327
1617796228.22108,24.8688,2.8577699661254883
1617796228.2367,28.45734,2.873389959335327
1617796228.25233,30.72885,2.8890199661254883
1617796228.26795,31.90689,2.904639959335327
1617796228.28358,32.28488,2.9202699661254883
1617796228.2992,32.10165,2.935889959335327
1617796228.31483,31.51328,2.9515199661254883
1617796228.33046,30.56058,2.9671499729156494
1617796228.34608,29.25757,2.9827699661254883
1617796228.36171,27.67355,2.9983999729156494
1617796228.37733,25.98868,3.0140199661254883
1617796228.39296,24.52451,3.0296499729156494
1617796228.40858,23.58627,3.0452699661254883
1617796228.42421,23.36713,3.0608999729156494
