,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks,EDA_Raw,EDA_Clean,EDA_Phasic,EDA_Tonic,SCR_Onsets,SCR_Peaks,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,Index,Condition
0,-89.34286,0.0,78.29445679318368,0,0.7431460723924723,0.7432493801106786,-0.0016306269629284345,0.7449076229309087,0,0,0,0,0,4136,neutral
1,-32.87782,0.0,78.10731811896528,0,0.744036023164272,0.7442075449382065,-0.000713454671020056,0.7449486843451665,0,0,0,0,0,4137,neutral
2,23.05382,0.0,77.91996380326289,0,0.745112955749936,0.7453376960590758,0.00037546652482867496,0.744989982959239,0,0,0,0,0,4138,neutral
3,76.44098,37.38343415483896,77.73255270410877,0,0.746393147432704,0.7466362806566406,0.00163258395468183,0.7450315186234346,0,0,0,0,0,4139,neutral
4,124.656,82.81039826893712,77.5452407270608,0,0.7478667849703242,0.7480934705085326,0.0030480695426153264,0.7450732911883117,0,0,0,0,0,4140,neutral
5,164.478,119.18647426112106,77.35818084337397,0,0.7494987815928296,0.7496930673377242,0.004605725157051644,0.7451153005054062,0,0,0,0,0,4141,neutral
6,192.9711,144.66793882672286,77.17152311425448,0,0.7512530135665453,0.7514126667427171,0.006283146540131578,0.7451575464280489,0,0,0,0,0,4142,neutral
7,208.6703,158.61352677310344,76.98541472089539,0,0.7530933571577912,0.7532240849115962,0.008052150020870877,0.7452000288122627,0,0,0,0,0,4143,neutral
8,212.3818,161.83067907087343,76.8,1,0.7549836886328932,0.7550940397233561,0.009879453615520332,0.7452427475177288,0,0,0,0,0,4144,neutral
9,206.9972,156.39919918000098,76.60260052107103,0,0.7568878842581706,0.7569850664353763,0.011727592714023738,0.7452857024088042,0,0,0,0,0,4145,neutral
10,196.297,145.09684420645186,76.38125919261988,0,0.7587698202999494,0.7588566383465176,0.013556040742064138,0.7453288933555716,0,0,0,0,0,4146,neutral
11,183.6018,130.67459815186757,76.13721762075694,0,0.7605933730245504,0.7606664545609024,0.015322496923782895,0.7453723202349005,0,0,0,0,0,4147,neutral
12,170.9227,115.30938829982159,75.8717351595339,0,0.7623224186982951,0.7623718499912034,0.01698429628401898,0.7454159829314965,0,0,0,0,0,4148,neutral
13,158.9465,100.4504954808593,75.58608240616978,0,0.7639208335875091,0.7639312767796698,0.018499891068321644,0.7454598813389148,0,0,0,0,0,4149,neutral
14,147.7373,87.04455373978114,75.28153504313062,0,0.7653524939585118,0.7653058013156092,0.019830347759480074,0.7455040153605134,0,0,0,0,0,4150,neutral
15,137.6498,75.91387391373435,74.95936805979997,0,0.766581276077629,0.7664605572122447,0.020940800053510927,0.7455483849103207,0,0,0,0,0,4151,neutral
16,129.7563,67.99571062923317,74.6208503789728,0,0.7675710562111809,0.7673660925013069,0.021801796053488528,0.745592989913799,0,0,0,0,0,4152,neutral
17,125.6253,64.25853670117965,74.26723990623623,0,0.7682857106254921,0.7679995496749344,0.022390478310808957,0.7456378303084801,0,0,0,0,0,4153,neutral
18,126.6815,65.32585248023767,73.89977901357436,0,0.7686891155868837,0.7683456208987541,0.02269153903777735,0.7456829060444587,0,0,0,0,0,4154,neutral
19,133.2446,71.03256816218622,73.51969046232735,0,0.7687464690885785,0.7683972284301197,0.02269790052550816,0.7457282170847297,0,1,0,0,0,4155,neutral
20,144.141,80.20321009667062,73.12817376500767,0,0.7684578514430288,0.7681558922351868,0.022411082760828545,0.7457737634053606,0,0,0,0,0,4156,neutral
21,156.8524,90.83894911174592,72.72640198046508,0,0.7678609138179917,0.7676317624831348,0.02184123592049539,0.7458195449954961,0,0,0,0,0,4157,neutral
22,168.3225,100.68675225801194,72.31551893251513,0,0.7669951677447548,0.7668433126027064,0.021006833427899146,0.7458655618571943,0,0,0,0,0,4158,neutral
23,176.0901,107.95456007351373,71.89663683840774,0,0.765900124754609,0.7658167068887253,0.019934039559905938,0.7459118140051015,0,0,0,0,0,4159,neutral
24,179.3117,111.84669933024075,71.47083433039741,0,0.7646152963788414,0.7645848731928554,0.018655782138095024,0.7459583014659744,0,0,0,0,0,4160,neutral
25,178.85,112.67636161810148,71.03915485116491,0,0.7631801941487434,0.763186324556609,0.017210574162379023,0.7460050242780674,0,0,0,0,0,4161,neutral
26,176.6415,111.52435299791395,70.60260540189455,0,0.7616343295956015,0.7616637831379798,0.015641137738369035,0.7460519824904012,0,0,0,0,0,4162,neutral
27,174.5676,109.63818384793709,70.16215562039504,0,0.7600172142507077,0.7600626655905975,0.013992889457355108,0.7460991761619364,0,0,0,0,0,4163,neutral
28,173.4603,107.87800533579257,69.71873716571586,0,0.7583683596453484,0.7584294917723466,0.012312349105823935,0.746146605360675,0,0,0,0,0,4164,neutral
29,172.9184,106.45777613471748,69.27324338520981,0,0.7567272773108137,0.7568102790261118,0.010645533947147115,0.7461942701627167,0,0,0,0,0,4165,neutral
30,171.8149,105.04469410015862,68.82652923987364,0,0.7551334787783945,0.7552489829226597,0.009036399465425957,0.7462421706512967,0,0,0,0,1,4166,neutral
31,169.1695,103.08341250536395,68.3794114640133,0,0.753626475579377,0.7537860426583657,0.007525384764172641,0.7462903069158309,0,0,0,0,0,4167,neutral
32,164.7245,100.11778088509371,67.93266893577938,0,0.7522457792450532,0.7524570853066698,0.006148116818689323,0.7463386790509924,0,0,0,0,0,4168,neutral
33,158.9364,95.93222577168605,67.48704323585315,0,0.7510309013067095,0.7512918375818277,0.004934322240685976,0.7463872871558452,0,0,0,0,0,4169,neutral
