,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,type,Condition
0,,,,0.11422125361194145,0.012604423457784293,,,0.9006161547960458,-2.169617890390298,159.82087661647654,756.0483870967741,116.93893853510279,161.13976261609034,0.15467123603576263,0.21138974613805964,750.0,46.33125,0.061775,62.5,32.25806451612903,53.2258064516129,921.875,3.6470588235294117,113.943018864628,121.43541775619492,0.9383013701438458,43469.33192090315,1.0657556642453752,5.345153075542671,517.6819372546726,0.6935483870967742,0.6792452830188679,0.9166666666666666,0.23076923076923078,49.085365853658544,49.108534122086375,49.126947154051976,52.83018867924528,0.488718270134754,0.5112817298652461,79.6594108991001,81.47754595464733,0.49593195005743645,0.5040680499425636,85.51777942311551,86.21641426179208,0.4925543322969376,0.5074456677030623,82.64052378298527,83.88045238001705,0.5911210870643973,0.7640989165322299,stimul,znechuceni
0,,,,,,,,,,328.8682059351436,834.375,312.0308979091654,318.04968001608387,0.3739696154716589,0.39414916067133315,703.125,46.33125,0.06589333333333333,62.5,20.0,60.0,718.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base,znechuceni
