timestamp,value,norm_ts
1618836951.85785,32.45,4.560090065002441
1618836952.10786,32.45,4.810100078582764
1618836952.35787,32.45,5.060110092163086
1618836952.60788,32.45,5.310120105743408
1618836952.85789,32.45,5.560129880905151
1618836953.1079,32.45,5.810139894485474
1618836953.35791,32.45,6.060149908065796
1618836953.60793,32.45,6.31016993522644
1618836953.85794,32.47,6.560179948806763
1618836954.10795,32.47,6.810189962387085
1618836954.35796,32.47,7.060199975967407
1618836954.60797,32.47,7.3102099895477295
1618836954.85798,32.47,7.560220003128052
1618836955.108,32.47,7.810240030288696
1618836955.35801,32.47,8.060250043869019
1618836955.60802,32.47,8.31026005744934
1618836955.85803,32.45,8.560270071029663
1618836956.10804,32.45,8.810280084609985
1618836956.35805,32.45,9.060290098190308
1618836956.60807,32.45,9.310309886932373
1618836956.85808,32.49,9.560319900512695
1618836957.10809,32.49,9.810329914093018
1618836957.3581,32.49,10.06033992767334
1618836957.60811,32.49,10.310349941253662
1618836957.85812,32.49,10.560359954833984
1618836958.10813,32.49,10.810369968414307
1618836958.35815,32.49,11.060389995574951
1618836958.60816,32.49,11.310400009155273
1618836958.85817,32.49,11.560410022735596
1618836959.10818,32.49,11.810420036315918
1618836959.35819,32.49,12.06043004989624
1618836959.6082,32.49,12.310440063476562
1618836959.85822,32.49,12.560460090637207
1618836960.10823,32.49,12.81047010421753
1618836960.35824,32.49,13.060479879379272
1618836960.60825,32.49,13.310489892959595
1618836960.85826,32.51,13.560499906539917
1618836961.10827,32.51,13.81050992012024
1618836961.35829,32.51,14.060529947280884
1618836961.6083,32.51,14.310539960861206
1618836961.85831,32.51,14.560549974441528
1618836962.10832,32.51,14.81055998802185
1618836962.35833,32.51,15.060570001602173
1618836962.60834,32.51,15.310580015182495
1618836962.85835,32.53,15.560590028762817
1618836963.10837,32.53,15.810610055923462
1618836963.35838,32.53,16.060620069503784
1618836963.60839,32.53,16.310630083084106
1618836963.8584,32.53,16.56064009666443
1618836964.10841,32.53,16.810649871826172
1618836964.35842,32.53,17.060659885406494
1618836964.60844,32.53,17.31067991256714
1618836964.85845,32.53,17.56068992614746
1618836965.10846,32.53,17.810699939727783
1618836965.35847,32.53,18.060709953308105
1618836965.60848,32.53,18.310719966888428
1618836965.85849,32.53,18.56072998046875
1618836966.10851,32.53,18.810750007629395
1618836966.35852,32.53,19.060760021209717
1618836966.60853,32.53,19.31077003479004
1618836966.85854,32.55,19.56078004837036
1618836967.10855,32.55,19.810790061950684
1618836967.35856,32.55,20.060800075531006
1618836967.60857,32.55,20.310810089111328
1618836967.85859,32.53,20.560829877853394
1618836968.1086,32.53,20.810839891433716
1618836968.35861,32.53,21.060849905014038
1618836968.60862,32.53,21.31085991859436
1618836968.85863,32.55,21.560869932174683
1618836969.10864,32.55,21.810879945755005
1618836969.35866,32.55,22.06089997291565
1618836969.60867,32.55,22.31090998649597
1618836969.85868,32.55,22.560920000076294
1618836970.10869,32.55,22.810930013656616
1618836970.3587,32.55,23.06094002723694
1618836970.60871,32.55,23.31095004081726
1618836970.85873,32.55,23.560970067977905
1618836971.10874,32.55,23.810980081558228
1618836971.35875,32.55,24.06099009513855
1618836971.60876,32.55,24.311000108718872
1618836971.85877,32.57,24.561009883880615
1618836972.10878,32.57,24.811019897460938
1618836972.35879,32.57,25.06102991104126
1618836972.60881,32.57,25.311049938201904
1618836972.85882,32.57,25.561059951782227
1618836973.10883,32.57,25.81106996536255
1618836973.35884,32.57,26.06107997894287
1618836973.60885,32.57,26.311089992523193
1618836973.85886,32.57,26.561100006103516
1618836974.10888,32.57,26.81112003326416
1618836974.35889,32.57,27.061130046844482
1618836974.6089,32.57,27.311140060424805
1618836974.85891,32.57,27.561150074005127
1618836975.10892,32.57,27.81116008758545
1618836975.35893,32.57,28.06117010116577
1618836975.60895,32.57,28.311189889907837
1618836975.85896,32.57,28.56119990348816
1618836976.10897,32.57,28.81120991706848
1618836976.35898,32.57,29.061219930648804
1618836976.60899,32.57,29.311229944229126
1618836976.859,32.57,29.56123995780945
1618836977.10901,32.57,29.81124997138977
1618836977.35903,32.57,30.061269998550415
1618836977.60904,32.57,30.311280012130737
1618836977.85905,32.59,30.56129002571106
1618836978.10906,32.59,30.811300039291382
1618836978.35907,32.59,31.061310052871704
1618836978.60908,32.59,31.311320066452026
1618836978.8591,32.57,31.56134009361267
1618836979.10911,32.57,31.811350107192993
1618836979.35912,32.57,32.061359882354736
1618836979.60913,32.57,32.31136989593506
1618836979.85914,32.57,32.56137990951538
1618836980.10915,32.57,32.8113899230957
1618836980.35916,32.57,33.061399936676025
1618836980.60918,32.57,33.31141996383667
1618836980.85919,32.59,33.56142997741699
1618836981.1092,32.59,33.811439990997314
1618836981.35921,32.59,34.06145000457764
1618836981.60922,32.59,34.31146001815796
1618836981.85923,32.59,34.56147003173828
1618836982.10925,32.59,34.811490058898926
1618836982.35926,32.59,35.06150007247925
1618836982.60927,32.59,35.31151008605957
1618836982.85928,32.59,35.56152009963989
1618836983.10929,32.59,35.811529874801636
1618836983.3593,32.59,36.06153988838196
1618836983.60932,32.59,36.3115599155426
1618836983.85933,32.59,36.561569929122925
1618836984.10934,32.59,36.81157994270325
1618836984.35935,32.59,37.06158995628357
1618836984.60936,32.59,37.31159996986389
1618836984.85937,32.59,37.561609983444214
1618836985.10939,32.59,37.81163001060486
1618836985.3594,32.59,38.06164002418518
1618836985.60941,32.59,38.3116500377655
1618836985.85942,32.59,38.561660051345825
1618836986.10943,32.59,38.81167006492615
1618836986.35944,32.59,39.06168007850647
