,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_TINN,HRV_HTI,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn,HRV_SampEn,type,Condition
0,,,,0.17464391047670555,0.04858793071894664,,,0.7823431887731391,-1.7450061753471526,169.89218423464538,793.9814814814815,121.25953187171439,170.6876458211551,0.15272337541860237,0.21397499588736676,796.875,69.496875,0.08721176470588235,109.375,62.03703703703704,87.03703703703704,828.125,5.142857142857143,120.69439182490643,121.76913491306847,0.9911739285252432,46171.521273115235,1.0089046646816962,5.371344294013368,491.41379291219823,0.7222222222222222,0.7307692307692307,0.9473684210526315,0.28,50.481927710843365,50.664000284456364,50.25170904723545,47.11538461538461,0.4626877470355733,0.5373122529644269,82.09965981719448,88.47299524364524,0.5245967935433078,0.4754032064566923,88.19623308758338,83.95919655783835,0.49391595097590124,0.5060840490240989,85.20249313529034,86.2456305386534,0.7364195392383266,1.8306748854777286,stimul,nuda
0,,,,,,,,,,162.37976320958225,820.3125,140.625,162.37976320958225,0.17142857142857143,0.19794866372215741,750.0,0.0,0.0,70.3125,25.0,25.0,281.25,1.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,base,nuda
