,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks,EDA_Raw,EDA_Clean,EDA_Phasic,EDA_Tonic,SCR_Onsets,SCR_Peaks,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,Index,Condition
0,53.19598,0.0,85.33333333333333,0,0.1411378766116222,0.1411610689816968,-0.003990862176234761,0.14515272895404838,0,0,0,0,0,1474,znechuceni
1,50.99519,0.0,85.33333333333333,0,0.1409819697777892,0.14101947067174506,-0.004128845867817508,0.14514912533251673,0,0,0,0,0,1475,znechuceni
2,50.33051,0.0,85.33333333333333,0,0.14087529881323457,0.14092956898663553,-0.004215138045319689,0.14514552687879617,0,0,0,0,0,1476,znechuceni
3,49.45692,0.0,85.33333333333333,0,0.14082717541988796,0.14089779461833102,-0.004243308005288886,0.1451419335815272,1,0,0,0,0,1477,znechuceni
4,47.21316,0.0,85.33333333333333,0,0.14084691129967905,0.14092874235485459,-0.004208760945781859,0.14513834542691925,0,0,0,0,0,1478,znechuceni
5,43.53351,0.0,85.33333333333333,0,0.14094363081346784,0.14102501825721353,-0.004108890789425531,0.14513476239873577,0,0,0,0,0,1479,znechuceni
6,39.29287,0.0,85.33333333333333,0,0.14111905037065003,0.14118716602957906,-0.0039431538132581965,0.14513118447831497,0,0,0,0,0,1480,znechuceni
7,35.79833,0.0,85.33333333333333,0,0.14136519020451394,0.1414136751325475,-0.0037130605355265196,0.14512761164462792,0,0,0,0,0,1481,znechuceni
8,34.05796,0.0,85.33333333333333,0,0.1416734151424374,0.14170106887477826,-0.0034220876241430553,0.1451240438743744,0,0,0,0,0,1482,znechuceni
9,34.38067,0.0,85.33333333333333,0,0.14203509001179776,0.14204406646827333,-0.003075515841539738,0.14512048114211543,0,0,0,0,0,1483,znechuceni
10,36.23413,0.0,85.33333333333333,0,0.14244157963997278,0.1424358093308427,-0.002680203742369602,0.14511692342044077,0,0,0,0,0,1484,znechuceni
11,38.52789,0.0,85.33333333333333,0,0.1428842488543401,0.142868139118076,-0.0022443096417345196,0.14511337068016802,0,0,0,0,0,1485,znechuceni
12,40.0758,0.0,85.33333333333333,0,0.14335446248227735,0.14333191321358818,-0.001776976125166618,0.14510982289056987,0,0,0,0,0,1486,znechuceni
13,39.99472,0.0,85.33333333333333,0,0.14384358535116212,0.1438173426608895,-0.0012879921170087369,0.1451062800196245,0,0,0,0,0,1487,znechuceni
14,37.98528,0.0,85.33333333333333,0,0.1443429822883721,0.14431433762408385,-0.0007874474199846001,0.14510274203428414,0,0,0,0,0,1488,znechuceni
15,34.36968,0.0,85.33333333333333,0,0.14484401812128503,0.14481284621180987,-0.0002853938915388333,0.14509920890075598,0,0,0,0,0,1489,znechuceni
16,30.00422,0.0,85.33333333333333,0,0.14533805767727825,0.14530317369399057,0.00020847377262511637,0.14509568058478994,0,0,0,0,0,1490,znechuceni
17,25.95878,0.0,85.33333333333333,0,0.14581646578372953,0.14577627063746096,0.0006851061738838342,0.1450921570519673,0,0,0,0,0,1491,znechuceni
18,23.25894,0.0,85.33333333333333,0,0.14627060726801652,0.14622398020506083,0.0011363465095026858,0.14508863826798477,0,0,0,0,0,1492,znechuceni
19,22.52298,0.0,85.33333333333333,0,0.14669184695751689,0.146639236790087,0.0015551292068135512,0.145085124198929,0,0,0,0,0,1493,znechuceni
20,23.75719,0.0,85.33333333333333,0,0.14707154967960817,0.14701621032738849,0.0019356242340501147,0.14508161481153647,0,0,0,0,0,1494,znechuceni
21,26.33401,0.0,85.33333333333333,0,0.1474011471311408,0.14735039307735043,0.002273323884090378,0.14507811007343493,0,0,0,0,0,1495,znechuceni
22,29.0961,0.0,85.33333333333333,0,0.1476763235522364,0.1476386284236945,0.0025650715720373393,0.14507460995336297,0,0,0,0,0,1496,znechuceni
23,30.76416,0.0,85.33333333333333,0,0.14789949668661567,0.1478790841729106,0.002809035134455724,0.14507111442136517,0,0,0,0,0,1497,znechuceni
24,30.37418,0.0,85.33333333333333,0,0.14807368043204994,0.14807117578388215,0.0030046300588281987,0.145067623448961,0,0,0,0,0,1498,znechuceni
