,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
0,-5.128815,26.683678926173243,66.24697336561744,0,0.5941247999999999,0.5941744874051358,0.5980759053228651,-0.003901047556618596,0,0,0,0,0,0,1
1,-10.52484,3.401934165077785,66.24697336561744,0,0.5941922456286521,0.5945137951517433,0.5981671573590698,-0.003652990620569954,0,0,0,0,0,0,1
2,-15.56659,0.0,66.24697336561744,0,0.5943872030806775,0.5948580751555006,0.5982588461753682,-0.00340039820791202,0,0,0,0,0,0,1
3,-20.41666,0.0,66.24697336561744,0,0.594698603205178,0.5952223505899673,0.5983509726136491,-0.0031282479870067,0,0,0,0,0,0,0
4,-25.37579,0.0,66.24697336561744,0,0.5951153768512564,0.5956203598549576,0.5984435375138326,-0.002822802397992665,0,0,0,0,0,0,0
5,-30.74191,0.0,66.24697336561744,0,0.5956264548680149,0.5960636247090606,0.5985365417140317,-0.0024725405204272365,0,0,0,0,0,0,0
6,-36.63708,0.0,66.24697336561744,0,0.5962207681045562,0.5965607428298255,0.5986299860507331,-0.0020688655132810796,0,0,0,0,0,0,0
7,-42.91553,0.0,66.24697336561744,0,0.5968872474099823,0.5971169415400711,0.5987238713590033,-0.0016065508888353707,0,0,0,0,0,0,0
8,-49.23981,0.0,66.24697336561744,0,0.5976148236333962,0.5977339021437121,0.5988181984727239,-0.0010839161770908835,0,0,0,0,0,0,0
9,-55.216,0.0,66.24697336561744,0,0.5983924276238999,0.5984098399186261,0.5989129682248611,-0.0005027469331705808,0,0,0,0,0,0,0
10,-60.56409,0.0,66.24697336561744,0,0.5992089902305959,0.5991398052768164,0.5990081814477685,0.00013200642254142247,0,0,0,0,0,0,0
11,-65.17459,0.0,66.24697336561744,0,0.6000534423025868,0.5999161579158251,0.5991038389735229,0.0008127027554754394,0,0,0,0,0,0,0
12,-69.14304,0.0,66.24697336561744,0,0.600914714688975,0.6007291581731615,0.5991999416342908,0.001529601570939806,0,0,0,0,0,0,0
13,-72.7204,0.0,66.24697336561744,0,0.6017817382388628,0.6015676179064847,0.5992964902627208,0.00227151389390972,0,0,0,0,0,0,0
14,-76.35236,0.0,66.24697336561744,0,0.6026434438013527,0.6024195563109382,0.5993934856923567,0.003026458085949835,0,0,0,0,0,0,0
